396 3.24859747701
120 1.25436403692
271 2.09283241133
349 2.45117900015
317 2.61189294022
419 3.09825523362
534 3.80811088354
509 3.25156723051
310 2.38234869896
589 3.46107523131
523 3.14628862
393 2.80958096
106 1.15654220493
386 2.9568618765
285 2.15308930313
310 2.77997091208
152 1.3723001062
463 3.67328204013
971 4.71415070076
337 2.05184925808
282 1.47402642207
503 2.82065955359
84 0.832970326364
241 0.619838448515
435 2.9296110851
317 2.71895874541
467 3.27471409752
401 3.18340561573
242 1.90371010991
288 2.50591197094
274 1.92191163411
128 1.07819594071
214 0.885367512016
167 1.46924789029
235 1.8545205434
466 3.2697002746
397 2.60224267895
126 1.02039515843
222 1.57246957088
440 3.20781786671
338 2.3921907195
468 1.98983646006
173 1.75019859132
290 1.35611740774
352 3.13578092367
335 2.7528759846
122 1.40517783827
621 3.41219701395
270 1.91432042507
215 1.87672905718
603 3.69160884358
228 1.26864904917
549 2.45261179083
115 0.89040633793
496 3.08872257016
292 2.38490058103
366 2.46189006509
634 4.49029658646
187 1.59454553252
470 3.02053197823
327 2.59189759937
730 3.23728435745
227 1.14914554418
326 1.98344259339
540 2.02722160997
454 3.11429038566
171 1.68981167116
433 3.49749697945
111 0.696159302641
304 2.56529998917
374 3.1445496856
114 0.926622297122
312 2.63480703009
104 1.23657746419
257 2.37551876767
246 2.03257120699
642 3.18956566216
971 5.62606629636
541 4.06036179806
176 1.64642321882
492 3.28552634377
346 3.05308154511
214 2.18558289235
388 3.25747643492
283 2.5836846189
370 2.89901847349
369 2.93973078714
508 3.69267129296
156 1.39640128432
574 3.61200376358
450 3.43149119055
487 2.5846445734
392 3.2579689915
532 3.10655528516
329 2.86223503266
601 3.45160070123
240 2.14134808229
584 3.90389859364
183 1.481601246
266 1.97771807363
198 2.04082241972
487 3.69003555884
113 0.626806137625
937 4.53610008479
220 1.61316905305
282 1.47410173692
729 3.20815368388
397 2.36425187941
508 3.69542874044
363 2.98673882152
341 2.85881694953
145 0.581383873957
296 2.70278745825
504 4.16385132564
155 1.18679691198
456 2.42207847932
538 2.90739185741
305 2.62225307215
403 3.06677384371
402 2.89803073668
501 3.93929442751
718 4.60698282833
530 4.16050726407
365 2.89372855222
639 4.07681972032
178 1.93079574681
267 2.2479091266
126 1.21977064516
182 1.50021210315
253 1.98025239312
510 2.49800667099
436 3.06796564915
297 2.486678677
198 1.80426082764
994 4.2860435759
133 1.27846125457
474 2.55888780492
523 1.12302312603
206 2.06731639058
487 3.47552326961
442 3.48556675458
211 1.92302338366
258 1.69961073121
459 3.57449107319
382 3.15410686092
253 1.64550081943
971 5.59755674727
158 0.592874992162
671 2.82870408466
927 2.7183279104
504 4.17984649942
269 1.71477280049
228 2.16370756628
149 0.882617363146
286 2.04197038928
196 1.9111404698
273 2.8435690118
221 2.21327173218
411 2.99833579187
226 1.74178432953
452 3.02077473104
444 3.50332788372
224 1.99325680851
369 2.99064807362
118 1.11049886827
181 1.46995561189
85 0.856342315372
229 1.73126735151
176 1.63588073582
344 2.51925151946
289 2.27103029633
225 1.496433097
332 2.40684312932
170 1.52337382736
499 3.71519166397
265 2.0096177213
135 1.30761280451
259 2.32236215849
215 1.37880919796
590 4.41418934095
482 2.92033830016
307 3.10925158422
193 1.69651719207
211 1.70264481774
431 3.19876639183
349 2.41803744213
447 2.66192805842
244 1.97431462272
821 4.22407492599
475 3.48045489489
171 1.48103769192
327 2.76396524548
397 2.675463244
428 2.92790405965
174 0.574236411546
233 2.25110978762
266 2.08289941369
503 2.77082394542
347 2.18886718376
730 3.2482334482
223 1.64162085447
56 0.670632650995
161 1.55650435333
382 3.35928026276
439 2.8597641629
215 1.05026758868
494 2.13854818623
307 2.37188314489
222 2.13397725453
