1k6d , B , 1 , 219 ,  104 ,  0 ,  10 ,  15 ,  51
2pw8 , I , 1 , 64 ,  20 ,  0 ,  0 ,  11 ,  39
1pq1 , A , 1 , 147 ,  74 ,  0 ,  18 ,  51 ,  92
3fgg , A , 1 , 144 ,  43 ,  0 ,  4 ,  11 ,  34
1xkr , A , 1 , 205 ,  93 ,  0 ,  8 ,  36 ,  62
1ots , B , 1 , 441 ,  291 ,  0 ,  4 ,  5 ,  29
1oo0 , A , 1 , 144 ,  70 ,  0 ,  11 ,  28 ,  52
2dxa , A , 1 , 155 ,  76 ,  0 ,  21 ,  54 ,  101
2fb6 , A , 1 , 129 ,  45 ,  0 ,  14 ,  39 ,  78
2pzz , B , 1 , 121 ,  60 ,  0 ,  14 ,  39 ,  70
1jjd , A , 1 , 52 ,  16 ,  0 ,  13 ,  36 ,  69
2o5h , A , 1 , 133 ,  60 ,  0 ,  22 ,  43 ,  70
1q60 , A , 1 , 99 ,  31 ,  0 ,  9 ,  27 ,  47
1hyn , R , 1 , 300 ,  177 ,  0 ,  13 ,  24 ,  36
1ucs , A , 1 , 64 ,  21 ,  0 ,  20 ,  55 ,  104
1bo9 , A , 1 , 73 ,  23 ,  0 ,  18 ,  47 ,  83
16vp , A , 1 , 311 ,  152 ,  0 ,  0 ,  8 ,  19
2guk , A , 1 , 112 ,  46 ,  0 ,  7 ,  23 ,  48
1ds1 , A , 1 , 323 ,  174 ,  0 ,  3 ,  21 ,  38
1zcd , A , 1 , 376 ,  200 ,  0 ,  1 ,  9 ,  22
2fgq , X , 1 , 330 ,  151 ,  0 ,  2 ,  5 ,  21
2bpa , 1 , 1 , 426 ,  192 ,  0 ,  0 ,  0 ,  8
1t23 , A , 1 , 93 ,  33 ,  0 ,  19 ,  44 ,  78
1pi1 , A , 1 , 185 ,  83 ,  0 ,  13 ,  26 ,  49
1nwz , A , 1 , 141 ,  59 ,  0 ,  23 ,  61 ,  105
1tig , A , 1 , 88 ,  33 ,  0 ,  14 ,  43 ,  81
2hq4 , A , 1 , 158 ,  77 ,  0 ,  13 ,  40 ,  71
2qnu , A , 1 , 207 ,  106 ,  0 ,  5 ,  20 ,  50
1r0d , B , 1 , 186 ,  86 ,  0 ,  1 ,  25 ,  57
2exe , A , 1 , 264 ,  126 ,  0 ,  8 ,  21 ,  33
2jv8 , A , 1 , 73 ,  17 ,  0 ,  7 ,  21 ,  47
1zvp , A , 1 , 128 ,  75 ,  0 ,  5 ,  27 ,  48
1tvs , A , 1 , 75 ,  9 ,  0 ,  0 ,  1 ,  5
1e8r , A , 1 , 50 ,  14 ,  0 ,  14 ,  36 ,  68
1xg0 , B , 1 , 71 ,  28 ,  0 ,  0 ,  4 ,  10
3bei , A , 1 , 41 ,  22 ,  0 ,  1 ,  2 ,  9
1t6t , 2 , 1 , 108 ,  50 ,  0 ,  23 ,  64 ,  110
1abz , A , 1 , 38 ,  2 ,  0 ,  1 ,  4 ,  7
1syx , B , 1 , 62 ,  28 ,  0 ,  21 ,  54 ,  96
1byr , A , 1 , 152 ,  70 ,  0 ,  21 ,  50 ,  81
1jfw , A , 1 , 86 ,  34 ,  0 ,  20 ,  46 ,  94
1qyp , A , 1 , 57 ,  11 ,  0 ,  5 ,  15 ,  45
3d31 , C , 1 , 248 ,  146 ,  0 ,  0 ,  7 ,  13
1icf , I , 1 , 65 ,  25 ,  0 ,  10 ,  24 ,  50
1vps , B , 1 , 289 ,  175 ,  0 ,  0 ,  4 ,  31
1l9l , A , 1 , 74 ,  23 ,  0 ,  18 ,  40 ,  80
2o9u , X , 1 , 134 ,  0 ,  0 ,  13 ,  39 ,  78
1trl , A , 1 , 62 ,  26 ,  0 ,  18 ,  35 ,  78
1vhu , A , 1 , 187 ,  92 ,  0 ,  19 ,  51 ,  83
1e50 , B , 1 , 130 ,  70 ,  0 ,  9 ,  37 ,  75
1kvd , A , 1 , 63 ,  27 ,  0 ,  8 ,  17 ,  27
1kvd , B , 1 , 77 ,  37 ,  0 ,  13 ,  37 ,  71
1qa4 , A , 1 , 56 ,  0 ,  0 ,  8 ,  24 ,  48
1vh5 , A , 1 , 138 ,  67 ,  0 ,  14 ,  44 ,  88
2qx2 , A , 1 , 323 ,  144 ,  0 ,  0 ,  6 ,  19
1nkz , A , 1 , 52 ,  11 ,  0 ,  0 ,  3 ,  2
1nh2 , C , 1 , 52 ,  26 ,  0 ,  5 ,  22 ,  40
2prv , B , 1 , 153 ,  82 ,  0 ,  10 ,  41 ,  70
2fdo , A , 1 , 89 ,  41 ,  0 ,  3 ,  6 ,  14
1wmw , D , 1 , 324 ,  193 ,  0 ,  0 ,  8 ,  26
1g1e , B , 1 , 89 ,  29 ,  0 ,  6 ,  12 ,  32
3eip , A , 1 , 84 ,  36 ,  0 ,  12 ,  36 ,  74
2rdk , A , 1 , 104 ,  45 ,  0 ,  9 ,  37 ,  92
1got , G , 1 , 58 ,  21 ,  0 ,  0 ,  0 ,  3
1e44 , B , 1 , 96 ,  43 ,  0 ,  13 ,  47 ,  87
1iyr , A , 1 , 83 ,  18 ,  0 ,  5 ,  30 ,  60
1y9i , A , 1 , 158 ,  97 ,  0 ,  18 ,  49 ,  110
1nnh , A , 1 , 293 ,  146 ,  0 ,  4 ,  21 ,  32
1sj7 , B , 1 , 170 ,  82 ,  0 ,  3 ,  28 ,  60
2qzb , A , 1 , 146 ,  53 ,  0 ,  8 ,  30 ,  51
3bhw , A , 1 , 191 ,  87 ,  0 ,  11 ,  35 ,  49
1gh9 , A , 1 , 71 ,  17 ,  0 ,  5 ,  45 ,  89
2ioj , A , 1 , 117 ,  56 ,  0 ,  35 ,  70 ,  140
1jya , B , 1 , 119 ,  52 ,  0 ,  11 ,  37 ,  72
1jb0 , A , 1 , 740 ,  388 ,  0 ,  0 ,  0 ,  0
1jb0 , D , 1 , 138 ,  73 ,  0 ,  0 ,  19 ,  23
1jb0 , L , 1 , 151 ,  54 ,  0 ,  0 ,  1 ,  3
1ejg , A , 1 , 55 ,  12 ,  0 ,  11 ,  32 ,  61
1cq3 , A , 1 , 224 ,  107 ,  0 ,  10 ,  16 ,  44
2aeb , B , 1 , 309 ,  179 ,  0 ,  16 ,  33 ,  51
1lr0 , A , 1 , 123 ,  38 ,  0 ,  0 ,  30 ,  99
1fm2 , A , 1 , 151 ,  94 ,  0 ,  2 ,  25 ,  52
1k8k , E , 1 , 174 ,  90 ,  0 ,  18 ,  46 ,  70
1j3e , A , 1 , 115 ,  50 ,  0 ,  15 ,  45 ,  81
3c8i , A , 1 , 127 ,  53 ,  0 ,  14 ,  45 ,  79
2lis , A , 1 , 131 ,  46 ,  0 ,  7 ,  27 ,  34
2hhg , A , 1 , 130 ,  50 ,  0 ,  19 ,  32 ,  105
1jjs , A , 1 , 42 ,  7 ,  0 ,  7 ,  21 ,  33
2p0l , A , 1 , 257 ,  129 ,  0 ,  7 ,  11 ,  40
2hng , A , 1 , 138 ,  44 ,  0 ,  3 ,  14 ,  33
3h63 , A , 1 , 316 ,  177 ,  0 ,  14 ,  33 ,  62
1a32 , A , 1 , 85 ,  18 ,  0 ,  15 ,  22 ,  48
1k5c , A , 1 , 336 ,  175 ,  0 ,  1 ,  15 ,  33
1nr3 , A , 1 , 122 ,  41 ,  0 ,  13 ,  41 ,  75
1ft5 , A , 1 , 211 ,  76 ,  0 ,  4 ,  19 ,  28
1t8k , A , 1 , 78 ,  29 ,  0 ,  15 ,  49 ,  96
2g3w , A , 1 , 175 ,  90 ,  0 ,  15 ,  40 ,  58
1hh8 , A , 1 , 197 ,  86 ,  0 ,  5 ,  31 ,  58
2hg6 , A , 1 , 106 ,  31 ,  0 ,  7 ,  13 ,  37
3mol , B , 1 , 175 ,  87 ,  0 ,  13 ,  25 ,  65
1vq3 , B , 1 , 84 ,  37 ,  0 ,  1 ,  11 ,  25
3c4r , A , 1 , 119 ,  51 ,  0 ,  1 ,  8 ,  33
1x0l , A , 1 , 333 ,  192 ,  0 ,  5 ,  17 ,  35
1lkt , A , 1 , 104 ,  54 ,  0 ,  17 ,  30 ,  38
1wdj , A , 1 , 186 ,  111 ,  0 ,  16 ,  42 ,  73
1nki , A , 1 , 138 ,  66 ,  0 ,  10 ,  16 ,  42
1v8h , A , 1 , 106 ,  39 ,  0 ,  5 ,  13 ,  42
1mkc , A , 1 , 43 ,  14 ,  0 ,  11 ,  33 ,  61
1h4x , A , 1 , 110 ,  47 ,  0 ,  21 ,  57 ,  96
3ffy , A , 1 , 116 ,  49 ,  0 ,  29 ,  63 ,  109
1unq , A , 1 , 117 ,  41 ,  0 ,  21 ,  30 ,  49
1wk2 , A , 1 , 82 ,  28 ,  0 ,  12 ,  45 ,  84
1psr , A , 1 , 100 ,  44 ,  0 ,  10 ,  19 ,  38
2fiy , A , 1 , 285 ,  141 ,  0 ,  6 ,  20 ,  44
1d1r , A , 1 , 83 ,  18 ,  0 ,  8 ,  25 ,  52
1lzj , A , 1 , 267 ,  118 ,  0 ,  14 ,  14 ,  27
2erl , A , 1 , 40 ,  9 ,  0 ,  8 ,  23 ,  42
1uuy , A , 1 , 162 ,  76 ,  0 ,  21 ,  61 ,  97
2p06 , A , 1 , 82 ,  37 ,  0 ,  12 ,  28 ,  43
1tgr , A , 1 , 56 ,  14 ,  0 ,  8 ,  22 ,  40
1pz4 , A , 1 , 113 ,  44 ,  0 ,  16 ,  43 ,  74
1saw , B , 1 , 208 ,  125 ,  0 ,  18 ,  45 ,  79
1nz0 , D , 1 , 111 ,  51 ,  0 ,  18 ,  50 ,  96
2qjz , A , 1 , 117 ,  56 ,  0 ,  24 ,  56 ,  96
1d4u , A , 1 , 111 ,  32 ,  0 ,  11 ,  25 ,  35
1i2t , A , 1 , 61 ,  0 ,  0 ,  0 ,  0 ,  0
1q9u , A , 1 , 132 ,  70 ,  0 ,  9 ,  29 ,  56
1xyi , A , 1 , 66 ,  18 ,  0 ,  17 ,  44 ,  76
1gpp , A , 1 , 218 ,  86 ,  0 ,  0 ,  13 ,  32
2iay , A , 1 , 120 ,  40 ,  0 ,  6 ,  27 ,  53
1hdl , A , 1 , 55 ,  10 ,  0 ,  9 ,  23 ,  26
1h12 , A , 1 , 413 ,  234 ,  0 ,  2 ,  19 ,  28
1lpv , A , 1 , 52 ,  10 ,  0 ,  4 ,  7 ,  17
1czy , A , 1 , 168 ,  86 ,  0 ,  10 ,  18 ,  46
2g81 , I , 1 , 57 ,  20 ,  0 ,  10 ,  21 ,  50
1r29 , A , 1 , 122 ,  43 ,  0 ,  10 ,  20 ,  34
1vfy , A , 1 , 67 ,  20 ,  0 ,  10 ,  28 ,  43
1mwp , A , 1 , 96 ,  31 ,  0 ,  16 ,  46 ,  85
1mc2 , A , 1 , 122 ,  0 ,  0 ,  15 ,  45 ,  90
2b49 , A , 1 , 277 ,  137 ,  0 ,  13 ,  34 ,  66
1dfu , P , 1 , 94 ,  34 ,  0 ,  21 ,  49 ,  85
1jw3 , A , 1 , 140 ,  56 ,  0 ,  19 ,  39 ,  76
1o8r , A , 1 , 94 ,  30 ,  0 ,  16 ,  41 ,  79
2y28 , B , 1 , 176 ,  91 ,  0 ,  26 ,  53 ,  89
1vqr , C , 1 , 275 ,  144 ,  0 ,  10 ,  11 ,  38
1m9o , A , 1 , 40 ,  6 ,  0 ,  5 ,  10 ,  21
3fy6 , B , 1 , 122 ,  58 ,  0 ,  7 ,  33 ,  55
2h5n , C , 1 , 125 ,  68 ,  0 ,  26 ,  69 ,  119
1c6v , X , 1 , 55 ,  18 ,  0 ,  17 ,  40 ,  69
1j57 , A , 1 , 143 ,  50 ,  0 ,  16 ,  37 ,  51
3o79 , B , 1 , 109 ,  46 ,  0 ,  11 ,  30 ,  47
2q03 , B , 1 , 133 ,  55 ,  0 ,  8 ,  31 ,  67
3ccd , A , 1 , 88 ,  37 ,  0 ,  21 ,  58 ,  120
1olg , A , 1 , 42 ,  9 ,  0 ,  3 ,  9 ,  20
3bjq , J , 1 , 296 ,  170 ,  0 ,  0 ,  6 ,  27
1i4j , A , 1 , 110 ,  46 ,  0 ,  5 ,  21 ,  55
1eo0 , A , 1 , 77 ,  28 ,  0 ,  18 ,  55 ,  97
1lkk , A , 1 , 105 ,  43 ,  0 ,  18 ,  55 ,  96
1oai , A , 1 , 59 ,  20 ,  0 ,  15 ,  40 ,  81
2q5x , A , 1 , 151 ,  62 ,  0 ,  6 ,  29 ,  67
1x6m , A , 1 , 196 ,  97 ,  0 ,  11 ,  17 ,  37
2qw6 , D , 1 , 86 ,  47 ,  0 ,  27 ,  61 ,  112
3ctv , A , 1 , 90 ,  33 ,  0 ,  17 ,  39 ,  80
1gpr , A , 1 , 158 ,  73 ,  0 ,  24 ,  45 ,  82
1ghh , A , 1 , 81 ,  20 ,  0 ,  11 ,  28 ,  48
2hqv , A , 1 , 167 ,  60 ,  0 ,  3 ,  17 ,  43
1apj , A , 1 , 74 ,  1 ,  0 ,  13 ,  21 ,  6
2k1g , A , 1 , 129 ,  54 ,  0 ,  28 ,  56 ,  106
1wjx , A , 1 , 112 ,  41 ,  0 ,  21 ,  48 ,  86
1adn , A , 1 , 92 ,  19 ,  0 ,  17 ,  24 ,  60
1sdi , A , 1 , 214 ,  107 ,  0 ,  22 ,  50 ,  81
3os4 , A , 1 , 430 ,  222 ,  0 ,  3 ,  10 ,  17
2r0x , A , 1 , 175 ,  58 ,  0 ,  17 ,  38 ,  63
1hn6 , A , 1 , 110 ,  15 ,  0 ,  1 ,  5 ,  12
2z7f , I , 1 , 50 ,  15 ,  0 ,  4 ,  13 ,  34
2os0 , A , 1 , 179 ,  85 ,  0 ,  13 ,  34 ,  67
3h0n , A , 1 , 192 ,  74 ,  0 ,  7 ,  28 ,  52
3c7x , A , 1 , 196 ,  92 ,  0 ,  19 ,  39 ,  75
1qi9 , A , 1 , 555 ,  360 ,  0 ,  0 ,  4 ,  15
2h3l , B , 1 , 98 ,  0 ,  0 ,  0 ,  0 ,  0
3b9w , A , 1 , 366 ,  192 ,  0 ,  10 ,  22 ,  32
1vcc , A , 1 , 77 ,  27 ,  0 ,  18 ,  38 ,  69
1g6x , A , 1 , 61 ,  14 ,  0 ,  9 ,  26 ,  57
1tba , A , 1 , 67 ,  27 ,  0 ,  11 ,  15 ,  48
1n8v , B , 1 , 103 ,  34 ,  0 ,  9 ,  24 ,  39
1f5x , A , 1 , 208 ,  86 ,  0 ,  2 ,  13 ,  23
1bea , A , 1 , 116 ,  48 ,  0 ,  22 ,  48 ,  73
1wvk , A , 1 , 86 ,  10 ,  0 ,  0 ,  3 ,  9
1xdy , G , 1 , 261 ,  150 ,  0 ,  13 ,  31 ,  60
3c05 , A , 1 , 59 ,  17 ,  0 ,  4 ,  13 ,  32
2qv8 , A , 1 , 152 ,  61 ,  0 ,  14 ,  36 ,  73
3iis , M , 1 , 169 ,  41 ,  0 ,  0 ,  9 ,  26
1rtq , A , 1 , 291 ,  167 ,  0 ,  16 ,  44 ,  76
2qud , A , 1 , 140 ,  52 ,  0 ,  4 ,  8 ,  17
1p4p , A , 1 , 140 ,  52 ,  0 ,  5 ,  31 ,  53
3g74 , C , 1 , 83 ,  43 ,  0 ,  8 ,  39 ,  86
1gu2 , A , 1 , 124 ,  48 ,  0 ,  15 ,  33 ,  56
1jke , A , 1 , 145 ,  84 ,  0 ,  20 ,  49 ,  87
1jg1 , A , 1 , 215 ,  110 ,  0 ,  15 ,  42 ,  81
3n2w , D , 1 , 368 ,  247 ,  0 ,  6 ,  15 ,  43
3mhj , A , 1 , 209 ,  23 ,  0 ,  1 ,  4 ,  16
1puc , A , 1 , 101 ,  22 ,  0 ,  0 ,  12 ,  43
1f08 , B , 1 , 145 ,  66 ,  0 ,  21 ,  42 ,  80
1a1x , A , 1 , 106 ,  32 ,  0 ,  18 ,  34 ,  62
1oqj , A , 1 , 90 ,  37 ,  0 ,  22 ,  49 ,  95
2y1q , A , 1 , 139 ,  63 ,  0 ,  27 ,  59 ,  109
2yve , B , 1 , 172 ,  88 ,  0 ,  0 ,  19 ,  40
1bx7 , A , 1 , 51 ,  7 ,  0 ,  4 ,  5 ,  15
2oiz , H , 1 , 131 ,  79 ,  0 ,  27 ,  60 ,  123
3cla , A , 1 , 213 ,  96 ,  0 ,  6 ,  17 ,  43
1co4 , A , 1 , 42 ,  6 ,  0 ,  4 ,  17 ,  36
3eoj , A , 1 , 416 ,  129 ,  0 ,  0 ,  1 ,  4
2vxp , A , 1 , 131 ,  51 ,  0 ,  20 ,  42 ,  88
1tt8 , A , 1 , 164 ,  80 ,  0 ,  15 ,  48 ,  88
2dpf , A , 1 , 111 ,  54 ,  0 ,  12 ,  24 ,  39
1jyh , A , 1 , 155 ,  62 ,  0 ,  12 ,  33 ,  48
1d0q , A , 1 , 102 ,  46 ,  0 ,  10 ,  43 ,  75
1k0e , A , 1 , 437 ,  275 ,  0 ,  3 ,  14 ,  33
3n08 , B , 1 , 165 ,  71 ,  0 ,  13 ,  39 ,  74
1t9i , A , 1 , 153 ,  73 ,  0 ,  7 ,  25 ,  60
1p9g , A , 1 , 42 ,  11 ,  0 ,  11 ,  31 ,  63
1xkn , A , 1 , 344 ,  200 ,  0 ,  13 ,  26 ,  44
2b1y , A , 1 , 102 ,  4 ,  0 ,  1 ,  3 ,  9
1n0z , A , 1 , 45 ,  7 ,  0 ,  5 ,  13 ,  30
3fci , A , 1 , 225 ,  123 ,  0 ,  13 ,  41 ,  72
3fgh , A , 1 , 74 ,  11 ,  0 ,  2 ,  7 ,  18
2d48 , A , 1 , 129 ,  54 ,  0 ,  11 ,  42 ,  70
1u89 , A , 1 , 139 ,  53 ,  0 ,  3 ,  27 ,  33
1ewn , A , 1 , 200 ,  95 ,  0 ,  19 ,  42 ,  77
1ijy , A , 1 , 122 ,  56 ,  0 ,  17 ,  36 ,  81
1wj0 , A , 1 , 58 ,  19 ,  0 ,  16 ,  43 ,  67
2hfq , A , 1 , 85 ,  28 ,  0 ,  15 ,  44 ,  75
3ak8 , F , 1 , 164 ,  108 ,  0 ,  7 ,  37 ,  82
1qys , A , 1 , 91 ,  31 ,  0 ,  14 ,  38 ,  70
1dy5 , A , 1 , 123 ,  55 ,  0 ,  12 ,  37 ,  68
3kan , A , 1 , 125 ,  45 ,  0 ,  11 ,  20 ,  64
1tx4 , A , 1 , 196 ,  101 ,  0 ,  8 ,  31 ,  67
1u84 , A , 1 , 81 ,  29 ,  0 ,  19 ,  56 ,  89
2hi6 , A , 1 , 132 ,  56 ,  0 ,  24 ,  53 ,  114
2wqf , A , 1 , 193 ,  68 ,  0 ,  8 ,  16 ,  56
1h3l , B , 1 , 78 ,  30 ,  0 ,  9 ,  29 ,  52
1tlj , A , 1 , 189 ,  101 ,  0 ,  1 ,  24 ,  49
1pc6 , A , 1 , 141 ,  59 ,  0 ,  0 ,  6 ,  3
2rff , A , 1 , 118 ,  42 ,  0 ,  15 ,  41 ,  74
1h8g , A , 1 , 92 ,  33 ,  0 ,  4 ,  15 ,  36
2fpq , A , 1 , 426 ,  220 ,  0 ,  3 ,  7 ,  13
1jg5 , A , 1 , 83 ,  45 ,  0 ,  22 ,  49 ,  95
3c5n , A , 1 , 232 ,  111 ,  0 ,  14 ,  37 ,  69
2ny1 , A , 1 , 305 ,  152 ,  0 ,  7 ,  5 ,  12
1s9u , A , 1 , 198 ,  94 ,  0 ,  14 ,  27 ,  58
1f3m , A , 1 , 70 ,  32 ,  0 ,  6 ,  14 ,  38
3fgx , A , 1 , 96 ,  31 ,  0 ,  12 ,  32 ,  73
3c8l , B , 1 , 124 ,  48 ,  0 ,  7 ,  24 ,  55
1x6z , A , 1 , 119 ,  45 ,  0 ,  8 ,  31 ,  70
2fic , A , 1 , 191 ,  58 ,  0 ,  0 ,  0 ,  4
1ryk , A , 1 , 69 ,  20 ,  0 ,  15 ,  35 ,  70
1o5e , L , 1 , 110 ,  52 ,  0 ,  19 ,  53 ,  101
1mxr , A , 1 , 339 ,  219 ,  0 ,  0 ,  13 ,  22
1okc , A , 1 , 292 ,  124 ,  0 ,  0 ,  6 ,  28
3sj5 , A , 1 , 195 ,  84 ,  0 ,  4 ,  24 ,  46
3fea , A , 1 , 83 ,  36 ,  0 ,  16 ,  50 ,  96
1ozn , A , 1 , 284 ,  137 ,  0 ,  0 ,  9 ,  35
2raa , A , 1 , 176 ,  82 ,  0 ,  22 ,  44 ,  70
1kmt , A , 1 , 138 ,  63 ,  0 ,  11 ,  32 ,  62
1auu , A , 1 , 55 ,  21 ,  0 ,  9 ,  39 ,  58
1rya , A , 1 , 160 ,  88 ,  0 ,  13 ,  43 ,  67
2wsc , K , 1 , 84 ,  6 ,  0 ,  0 ,  1 ,  16
2wsc , N , 1 , 85 ,  11 ,  0 ,  3 ,  0 ,  19
2wcw , C , 1 , 122 ,  62 ,  0 ,  20 ,  49 ,  97
1ev0 , A , 1 , 58 ,  19 ,  0 ,  6 ,  16 ,  27
2j7a , C , 1 , 146 ,  60 ,  0 ,  0 ,  5 ,  11
1uyl , A , 1 , 207 ,  100 ,  0 ,  11 ,  30 ,  49
3gby , A , 1 , 130 ,  56 ,  0 ,  5 ,  25 ,  78
1hyw , A , 1 , 58 ,  16 ,  0 ,  12 ,  32 ,  59
1d2t , A , 1 , 222 ,  111 ,  0 ,  10 ,  26 ,  59
1hcc , A , 1 , 59 ,  15 ,  0 ,  7 ,  19 ,  43
1d8h , A , 1 , 288 ,  150 ,  0 ,  2 ,  6 ,  19
1vsr , A , 1 , 134 ,  55 ,  0 ,  9 ,  29 ,  74
4ubp , A , 1 , 100 ,  46 ,  0 ,  16 ,  30 ,  59
1j8e , A , 1 , 44 ,  10 ,  0 ,  8 ,  24 ,  39
1du2 , A , 1 , 76 ,  12 ,  0 ,  3 ,  12 ,  42
1hq1 , A , 1 , 76 ,  25 ,  0 ,  19 ,  43 ,  73
2oqz , A , 1 , 205 ,  100 ,  0 ,  11 ,  31 ,  54
2fr5 , B , 1 , 134 ,  88 ,  0 ,  27 ,  57 ,  99
1g2r , A , 1 , 98 ,  30 ,  0 ,  18 ,  42 ,  62
3b8p , B , 1 , 173 ,  67 ,  0 ,  0 ,  10 ,  32
2xov , A , 1 , 182 ,  83 ,  0 ,  13 ,  44 ,  69
1fqj , C , 1 , 38 ,  13 ,  0 ,  9 ,  28 ,  52
1mk0 , A , 1 , 97 ,  39 ,  0 ,  15 ,  39 ,  77
1daq , A , 1 , 71 ,  23 ,  0 ,  15 ,  45 ,  82
1tdp , A , 1 , 111 ,  42 ,  0 ,  17 ,  53 ,  88
2fwh , A , 1 , 134 ,  50 ,  0 ,  17 ,  51 ,  93
2qhq , B , 1 , 118 ,  53 ,  0 ,  18 ,  40 ,  67
3s4m , A , 1 , 121 ,  48 ,  0 ,  13 ,  45 ,  84
2ikb , B , 1 , 150 ,  70 ,  0 ,  8 ,  34 ,  60
2i3f , A , 1 , 211 ,  107 ,  0 ,  12 ,  41 ,  83
2vb1 , A , 1 , 164 ,  57 ,  0 ,  19 ,  53 ,  100
2cyj , A , 1 , 117 ,  50 ,  0 ,  22 ,  52 ,  110
1njh , A , 1 , 107 ,  44 ,  0 ,  17 ,  38 ,  71
1e0g , A , 1 , 48 ,  11 ,  0 ,  8 ,  27 ,  57
2fi0 , A , 1 , 79 ,  30 ,  0 ,  22 ,  54 ,  110
1o6a , A , 1 , 89 ,  31 ,  0 ,  2 ,  9 ,  20
2aib , A , 1 , 98 ,  38 ,  0 ,  12 ,  36 ,  57
1g10 , A , 1 , 102 ,  20 ,  0 ,  6 ,  18 ,  31
2gyk , B , 1 , 130 ,  60 ,  0 ,  17 ,  39 ,  74
1go4 , B , 1 , 195 ,  106 ,  0 ,  10 ,  28 ,  52
3hht , A , 1 , 201 ,  122 ,  0 ,  0 ,  20 ,  21
2ogf , A , 1 , 121 ,  70 ,  0 ,  6 ,  29 ,  50
2i3h , B , 1 , 95 ,  40 ,  0 ,  15 ,  50 ,  98
2i9x , A , 1 , 81 ,  30 ,  0 ,  18 ,  23 ,  59
2hly , A , 1 , 206 ,  90 ,  0 ,  17 ,  41 ,  59
3sm4 , C , 1 , 229 ,  113 ,  0 ,  6 ,  18 ,  40
1hq0 , A , 1 , 295 ,  160 ,  0 ,  13 ,  32 ,  53
1fgp , A , 1 , 70 ,  19 ,  0 ,  15 ,  41 ,  71
1kq6 , A , 1 , 138 ,  46 ,  0 ,  7 ,  20 ,  40
1tx9 , A , 1 , 141 ,  68 ,  0 ,  22 ,  50 ,  82
2bbv , D , 1 , 16 ,  5 ,  0 ,  5 ,  11 ,  21
2bj0 , A , 1 , 203 ,  117 ,  0 ,  1 ,  16 ,  48
3pvv , A , 1 , 96 ,  43 ,  0 ,  29 ,  58 ,  109
1jsu , C , 1 , 69 ,  23 ,  0 ,  0 ,  0 ,  0
2iaz , A , 1 , 105 ,  41 ,  0 ,  0 ,  7 ,  13
1ppj , I , 1 , 43 ,  23 ,  0 ,  4 ,  10 ,  24
2yyv , B , 1 , 224 ,  133 ,  0 ,  17 ,  40 ,  95
1cf4 , B , 1 , 44 ,  14 ,  0 ,  0 ,  4 ,  6
3nl9 , A , 1 , 167 ,  24 ,  0 ,  0 ,  1 ,  4
1p88 , A , 1 , 216 ,  108 ,  0 ,  21 ,  49 ,  90
1t50 , A , 1 , 58 ,  17 ,  0 ,  12 ,  25 ,  51
2e6i , A , 1 , 64 ,  4 ,  0 ,  7 ,  21 ,  21
2nq2 , A , 1 , 308 ,  181 ,  0 ,  9 ,  10 ,  30
2in5 , A , 1 , 190 ,  89 ,  0 ,  6 ,  19 ,  41
1jh6 , A , 1 , 181 ,  90 ,  0 ,  4 ,  26 ,  60
7ahl , A , 1 , 293 ,  176 ,  0 ,  0 ,  0 ,  14
2ciw , A , 1 , 305 ,  152 ,  0 ,  6 ,  20 ,  34
1vpu , A , 1 , 45 ,  12 ,  0 ,  12 ,  36 ,  72
2a1k , A , 1 , 215 ,  81 ,  0 ,  0 ,  19 ,  28
1lre , A , 1 , 81 ,  25 ,  0 ,  9 ,  27 ,  56
2ju4 , A , 1 , 87 ,  0 ,  0 ,  15 ,  45 ,  90
1qhl , A , 1 , 203 ,  95 ,  0 ,  20 ,  48 ,  85
1iie , A , 1 , 75 ,  34 ,  0 ,  0 ,  4 ,  11
2g03 , A , 1 , 183 ,  85 ,  0 ,  19 ,  43 ,  90
1wn2 , A , 1 , 118 ,  50 ,  0 ,  16 ,  48 ,  101
1jhf , B , 1 , 111 ,  46 ,  0 ,  11 ,  35 ,  70
2ox6 , D , 1 , 161 ,  75 ,  0 ,  2 ,  13 ,  41
1d66 , A , 1 , 57 ,  12 ,  0 ,  0 ,  8 ,  11
1huf , A , 1 , 123 ,  56 ,  0 ,  19 ,  51 ,  93
5csm , A , 1 , 250 ,  114 ,  0 ,  6 ,  11 ,  21
1aa3 , A , 1 , 63 ,  21 ,  0 ,  18 ,  41 ,  79
1sed , A , 1 , 113 ,  52 ,  0 ,  2 ,  15 ,  41
2wqk , A , 1 , 263 ,  145 ,  0 ,  9 ,  30 ,  17
1cwx , A , 1 , 44 ,  1 ,  0 ,  0 ,  1 ,  6
1ceu , A , 1 , 51 ,  4 ,  0 ,  1 ,  3 ,  22
1dhn , A , 1 , 121 ,  44 ,  0 ,  5 ,  25 ,  48
1wa5 , B , 1 , 463 ,  272 ,  0 ,  0 ,  0 ,  18
3cni , A , 1 , 145 ,  59 ,  0 ,  10 ,  32 ,  60
1hhn , A , 1 , 101 ,  11 ,  0 ,  0 ,  0 ,  0
3fyb , B , 1 , 85 ,  40 ,  0 ,  8 ,  16 ,  40
1exk , A , 1 , 79 ,  19 ,  0 ,  0 ,  6 ,  27
3fyl , A , 1 , 75 ,  29 ,  0 ,  14 ,  38 ,  73
