Chain:  1qlmA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 44    96 - 169 ,  Domain 2 :  45 - 95    170 - 316 ,  Length:  316 ,  IS-Sum_2:  7.66 ,  IS-Sum_3:  21.1 ,  IS-Sum_4:  44.5 ,  Assigned Domain:  2
Chain:  2eiaA ,  Domains (CATH):  2 ,  Domain 1 :  17 - 148 ,  Domain 2 :  149 - 222 ,  Length:  206 ,  IS-Sum_2:  2.83 ,  IS-Sum_3:  12.4 ,  IS-Sum_4:  26.1 ,  Assigned Domain:  2
Chain:  1f20A ,  Domains (CATH):  3 ,  Domain 1 :  963 - 987    1038 - 1171 ,  Domain 2 :  988 - 1037    1172 - 1234 ,  Domain 3 :  1235 - 1397 ,  Length:  435 ,  IS-Sum_2:  3.56 ,  IS-Sum_3:  11.2 ,  IS-Sum_4:  22.9 ,  Assigned Domain:  3
Chain:  1a0pA ,  Domains (CATH):  2 ,  Domain 1 :  3 - 100 ,  Domain 2 :  111 - 292 ,  Length:  271 ,  IS-Sum_2:  5.53 ,  IS-Sum_3:  12.7 ,  IS-Sum_4:  28.9 ,  Assigned Domain:  2
Chain:  1qs1A ,  Domains (CATH):  2 ,  Domain 1 :  62 - 264 ,  Domain 2 :  265 - 461 ,  Length:  402 ,  IS-Sum_2:  3.94 ,  IS-Sum_3:  15.4 ,  IS-Sum_4:  23.7 ,  Assigned Domain:  2
Chain:  2aklA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 43 ,  Domain 2 :  44 - 116 ,  Length:  116 ,  IS-Sum_2:  1.74 ,  IS-Sum_3:  16.7 ,  IS-Sum_4:  19.9 ,  Assigned Domain:  2
Chain:  1u0mA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 203 ,  Domain 2 :  204 - 349 ,  Length:  348 ,  IS-Sum_2:  10.5 ,  IS-Sum_3:  19.9 ,  IS-Sum_4:  39.4 ,  Assigned Domain:  2
Chain:  1ok8A ,  Domains (CATH):  4 ,  Domain 1 :  1 - 51    132 - 189    275 - 294 ,  Domain 2 :  52 - 61    122 - 131    190 - 231    253 - 274 ,  Domain 3 :  62 - 121    232 - 252 ,  Domain 4 :  295 - 394 ,  Length:  380 ,  IS-Sum_2:  3.84 ,  IS-Sum_3:  11.8 ,  IS-Sum_4:  15.0 ,  Assigned Domain:  4
Chain:  1s35A ,  Domains (CATH):  2 ,  Domain 1 :  1063 - 1163 ,  Domain 2 :  1164 - 1273 ,  Length:  211 ,  IS-Sum_2:  3.79 ,  IS-Sum_3:  12.3 ,  IS-Sum_4:  21.4 ,  Assigned Domain:  2
Chain:  1vr6A ,  Domains (CATH):  2 ,  Domain 1 :  -4 - 70 ,  Domain 2 :  71 - 338 ,  Length:  343 ,  IS-Sum_2:  2.12 ,  IS-Sum_3:  8.67 ,  IS-Sum_4:  21.6 ,  Assigned Domain:  2
Chain:  1qfhA ,  Domains (CATH):  2 ,  Domain 1 :  646 - 756 ,  Domain 2 :  757 - 857 ,  Length:  212 ,  IS-Sum_2:  1.08 ,  IS-Sum_3:  15.9 ,  IS-Sum_4:  32.0 ,  Assigned Domain:  2
Chain:  1rt8A ,  Domains (CATH):  4 ,  Domain 1 :  110 - 237 ,  Domain 2 :  254 - 368 ,  Domain 3 :  382 - 498 ,  Domain 4 :  500 - 614 ,  Length:  467 ,  IS-Sum_2:  5.46 ,  IS-Sum_3:  10.3 ,  IS-Sum_4:  10.0 ,  Assigned Domain:  4
Chain:  1tqyA ,  Domains (CATH):  2 ,  Domain 1 :  3 - 263 ,  Domain 2 :  264 - 423 ,  Length:  421 ,  IS-Sum_2:  12.3 ,  IS-Sum_3:  24.7 ,  IS-Sum_4:  39.2 ,  Assigned Domain:  2
Chain:  2e1zA ,  Domains (CATH):  2 ,  Domain 1 :  4 - 191 ,  Domain 2 :  192 - 397 ,  Length:  396 ,  IS-Sum_2:  2.74 ,  IS-Sum_3:  15.0 ,  IS-Sum_4:  18.5 ,  Assigned Domain:  2
Chain:  1y7pA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 78 ,  Domain 2 :  79 - 217 ,  Length:  212 ,  IS-Sum_2:  1.93 ,  IS-Sum_3:  12.3 ,  IS-Sum_4:  32.8 ,  Assigned Domain:  2
Chain:  1v0eA ,  Domains (CATH):  4 ,  Domain 1 :  245 - 312 ,  Domain 2 :  313 - 423    511 - 755 ,  Domain 3 :  424 - 510 ,  Domain 4 :  756 - 910 ,  Length:  666 ,  IS-Sum_2:  0.359 ,  IS-Sum_3:  9.25 ,  IS-Sum_4:  15.5 ,  Assigned Domain:  4
Chain:  2ocdA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 209 ,  Domain 2 :  210 - 337 ,  Length:  314 ,  IS-Sum_2:  3.08 ,  IS-Sum_3:  17.2 ,  IS-Sum_4:  32.2 ,  Assigned Domain:  2
Chain:  1w9hA ,  Domains (CATH):  2 ,  Domain 1 :  11 - 172 ,  Domain 2 :  173 - 427 ,  Length:  398 ,  IS-Sum_2:  4.9 ,  IS-Sum_3:  17.8 ,  IS-Sum_4:  26.7 ,  Assigned Domain:  2
Chain:  1i7dA ,  Domains (CATH):  4 ,  Domain 1 :  1 - 156 ,  Domain 2 :  157 - 216    489 - 608 ,  Domain 3 :  218 - 287    418 - 488 ,  Domain 4 :  290 - 416 ,  Length:  620 ,  IS-Sum_2:  1.58 ,  IS-Sum_3:  7.72 ,  IS-Sum_4:  10.4 ,  Assigned Domain:  4
Chain:  1qpoA ,  Domains (CATH):  2 ,  Domain 1 :  11 - 119    276 - 285 ,  Domain 2 :  120 - 275 ,  Length:  284 ,  IS-Sum_2:  4.48 ,  IS-Sum_3:  16.2 ,  IS-Sum_4:  30.6 ,  Assigned Domain:  2
Chain:  1bmlC ,  Domains (CATH):  3 ,  Domain 1 :  12 - 147 ,  Domain 2 :  151 - 284 ,  Domain 3 :  289 - 371 ,  Length:  318 ,  IS-Sum_2:  2.74 ,  IS-Sum_3:  4.08 ,  IS-Sum_4:  15.7 ,  Assigned Domain:  3
Chain:  1wf3A ,  Domains (CATH):  2 ,  Domain 1 :  3 - 184 ,  Domain 2 :  185 - 298 ,  Length:  296 ,  IS-Sum_2:  3.95 ,  IS-Sum_3:  14.4 ,  IS-Sum_4:  33.2 ,  Assigned Domain:  2
Chain:  1igrA ,  Domains (CATH):  3 ,  Domain 1 :  1 - 184 ,  Domain 2 :  224 - 299 ,  Domain 3 :  300 - 478 ,  Length:  471 ,  IS-Sum_2:  1.81 ,  IS-Sum_3:  6.61 ,  IS-Sum_4:  17.9 ,  Assigned Domain:  3
Chain:  2ayxA ,  Domains (CATH):  2 ,  Domain 1 :  707 - 820 ,  Domain 2 :  821 - 949 ,  Length:  254 ,  IS-Sum_2:  0.979 ,  IS-Sum_3:  12.9 ,  IS-Sum_4:  22.6 ,  Assigned Domain:  2
Chain:  1oqyA ,  Domains (CATH):  4 ,  Domain 1 :  1 - 79 ,  Domain 2 :  162 - 204 ,  Domain 3 :  230 - 287 ,  Domain 4 :  317 - 360 ,  Length:  363 ,  IS-Sum_2:  0.341 ,  IS-Sum_3:  1.11 ,  IS-Sum_4:  2.35 ,  Assigned Domain:  4
Chain:  2g2uB ,  Domains (CATH):  2 ,  Domain 1 :  1 - 74 ,  Domain 2 :  75 - 165 ,  Length:  165 ,  IS-Sum_2:  7.1 ,  IS-Sum_3:  28.5 ,  IS-Sum_4:  52.2 ,  Assigned Domain:  2
Chain:  1q1cA ,  Domains (CATH):  2 ,  Domain 1 :  21 - 139 ,  Domain 2 :  140 - 257 ,  Length:  237 ,  IS-Sum_2:  1.48 ,  IS-Sum_3:  15.0 ,  IS-Sum_4:  29.9 ,  Assigned Domain:  2
Chain:  1vqoB ,  Domains (CATH):  3 ,  Domain 1 :  1 - 38    207 - 257 ,  Domain 2 :  39 - 77    189 - 206    258 - 337 ,  Domain 3 :  78 - 188 ,  Length:  337 ,  IS-Sum_2:  1.63 ,  IS-Sum_3:  7.68 ,  IS-Sum_4:  29.5 ,  Assigned Domain:  3
Chain:  1qmhA ,  Domains (CATH):  2 ,  Domain 1 :  5 - 182    277 - 337 ,  Domain 2 :  186 - 276 ,  Length:  334 ,  IS-Sum_2:  8.06 ,  IS-Sum_3:  18.2 ,  IS-Sum_4:  34.2 ,  Assigned Domain:  2
Chain:  1wueA ,  Domains (CATH):  2 ,  Domain 1 :  998 - 1124    1345 - 1367 ,  Domain 2 :  1125 - 1344 ,  Length:  370 ,  IS-Sum_2:  8.68 ,  IS-Sum_3:  19.7 ,  IS-Sum_4:  32.0 ,  Assigned Domain:  2
Chain:  2nnuA ,  Domains (CATH):  2 ,  Domain 1 :  0 - 101 ,  Domain 2 :  102 - 200 ,  Length:  201 ,  IS-Sum_2:  5.53 ,  IS-Sum_3:  17.9 ,  IS-Sum_4:  27.7 ,  Assigned Domain:  2
Chain:  1de4C ,  Domains (CATH):  3 ,  Domain 1 :  122 - 194    380 - 613 ,  Domain 2 :  197 - 377 ,  Domain 3 :  614 - 755 ,  Length:  635 ,  IS-Sum_2:  6.81 ,  IS-Sum_3:  11.0 ,  IS-Sum_4:  23.7 ,  Assigned Domain:  3
Chain:  2gfhA ,  Domains (CATH):  2 ,  Domain 1 :  -2 - 18    109 - 247 ,  Domain 2 :  19 - 108 ,  Length:  248 ,  IS-Sum_2:  6.06 ,  IS-Sum_3:  20.3 ,  IS-Sum_4:  29.2 ,  Assigned Domain:  2
Chain:  1us7B ,  Domains (CATH):  2 ,  Domain 1 :  148 - 287 ,  Domain 2 :  288 - 340 ,  Length:  193 ,  IS-Sum_2:  1.79 ,  IS-Sum_3:  11.5 ,  IS-Sum_4:  17.8 ,  Assigned Domain:  2
Chain:  1fjeB ,  Domains (CATH):  2 ,  Domain 1 :  11 - 91 ,  Domain 2 :  92 - 175 ,  Length:  175 ,  IS-Sum_2:  1.87 ,  IS-Sum_3:  20.9 ,  IS-Sum_4:  42.6 ,  Assigned Domain:  2
Chain:  1sxjC ,  Domains (CATH):  3 ,  Domain 1 :  12 - 169 ,  Domain 2 :  170 - 238 ,  Domain 3 :  239 - 333 ,  Length:  322 ,  IS-Sum_2:  3.06 ,  IS-Sum_3:  6.36 ,  IS-Sum_4:  15.4 ,  Assigned Domain:  3
Chain:  3d31A ,  Domains (CATH):  3 ,  Domain 1 :  1 - 231 ,  Domain 2 :  232 - 271    343 - 348 ,  Domain 3 :  272 - 342 ,  Length:  348 ,  IS-Sum_2:  2.72 ,  IS-Sum_3:  12.4 ,  IS-Sum_4:  28.1 ,  Assigned Domain:  3
Chain:  1dq3A ,  Domains (CATH):  4 ,  Domain 1 :  1 - 137    415 - 454 ,  Domain 2 :  138 - 224 ,  Domain 3 :  225 - 338 ,  Domain 4 :  339 - 414 ,  Length:  454 ,  IS-Sum_2:  4.42 ,  IS-Sum_3:  14.4 ,  IS-Sum_4:  22.2 ,  Assigned Domain:  4
Chain:  1f0lA ,  Domains (CATH):  3 ,  Domain 1 :  1 - 187 ,  Domain 2 :  201 - 379 ,  Domain 3 :  380 - 533 ,  Length:  531 ,  IS-Sum_2:  5.81 ,  IS-Sum_3:  13.0 ,  IS-Sum_4:  27.1 ,  Assigned Domain:  3
Chain:  1xgkA ,  Domains (CATH):  2 ,  Domain 1 :  3 - 151    191 - 219    275 - 328 ,  Domain 2 :  152 - 190    220 - 274    329 - 351 ,  Length:  325 ,  IS-Sum_2:  5.71 ,  IS-Sum_3:  15.7 ,  IS-Sum_4:  31.2 ,  Assigned Domain:  2
Chain:  1dl5A ,  Domains (CATH):  2 ,  Domain 1 :  1 - 201 ,  Domain 2 :  202 - 317 ,  Length:  317 ,  IS-Sum_2:  6.78 ,  IS-Sum_3:  14.4 ,  IS-Sum_4:  37.3 ,  Assigned Domain:  2
Chain:  1j8fA ,  Domains (CATH):  2 ,  Domain 1 :  34 - 89    146 - 186    241 - 356 ,  Domain 2 :  90 - 145    187 - 240 ,  Length:  312 ,  IS-Sum_2:  6.58 ,  IS-Sum_3:  16.7 ,  IS-Sum_4:  32.5 ,  Assigned Domain:  2
Chain:  1q52A ,  Domains (CATH):  2 ,  Domain 1 :  21 - 251 ,  Domain 2 :  252 - 302 ,  Length:  269 ,  IS-Sum_2:  3.0 ,  IS-Sum_3:  12.6 ,  IS-Sum_4:  28.3 ,  Assigned Domain:  2
Chain:  1af7A ,  Domains (CATH):  2 ,  Domain 1 :  11 - 90 ,  Domain 2 :  91 - 284 ,  Length:  274 ,  IS-Sum_2:  3.91 ,  IS-Sum_3:  15.7 ,  IS-Sum_4:  29.3 ,  Assigned Domain:  2
Chain:  1giqA ,  Domains (CATH):  2 ,  Domain 1 :  3 - 211 ,  Domain 2 :  212 - 413 ,  Length:  411 ,  IS-Sum_2:  1.89 ,  IS-Sum_3:  14.4 ,  IS-Sum_4:  21.3 ,  Assigned Domain:  2
Chain:  1r0vA ,  Domains (CATH):  3 ,  Domain 1 :  62 - 138 ,  Domain 2 :  139 - 213 ,  Domain 3 :  214 - 305 ,  Length:  244 ,  IS-Sum_2:  4.12 ,  IS-Sum_3:  9.83 ,  IS-Sum_4:  27.0 ,  Assigned Domain:  3
Chain:  1ihuA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 296 ,  Domain 2 :  309 - 582 ,  Length:  540 ,  IS-Sum_2:  4.4 ,  IS-Sum_3:  11.4 ,  IS-Sum_4:  22.3 ,  Assigned Domain:  2
Chain:  1v71A ,  Domains (CATH):  2 ,  Domain 1 :  6 - 55    153 - 323 ,  Domain 2 :  56 - 152 ,  Length:  318 ,  IS-Sum_2:  7.87 ,  IS-Sum_3:  19.8 ,  IS-Sum_4:  33.7 ,  Assigned Domain:  2
Chain:  1np6A ,  Domains (CATH):  2 ,  Domain 1 :  6 - 46    86 - 175 ,  Domain 2 :  59 - 85 ,  Length:  158 ,  IS-Sum_2:  6.04 ,  IS-Sum_3:  15.6 ,  IS-Sum_4:  25.1 ,  Assigned Domain:  2
Chain:  1t8sA ,  Domains (CATH):  2 ,  Domain 1 :  8 - 172 ,  Domain 2 :  173 - 484 ,  Length:  439 ,  IS-Sum_2:  3.58 ,  IS-Sum_3:  13.2 ,  IS-Sum_4:  24.3 ,  Assigned Domain:  2
Chain:  1qlpA ,  Domains (CATH):  2 ,  Domain 1 :  23 - 194    290 - 343 ,  Domain 2 :  195 - 289    344 - 394 ,  Length:  372 ,  IS-Sum_2:  7.11 ,  IS-Sum_3:  20.9 ,  IS-Sum_4:  41.7 ,  Assigned Domain:  2
Chain:  1p22A ,  Domains (CATH):  2 ,  Domain 1 :  142 - 249 ,  Domain 2 :  250 - 544 ,  Length:  402 ,  IS-Sum_2:  1.17 ,  IS-Sum_3:  9.51 ,  IS-Sum_4:  27.9 ,  Assigned Domain:  2
Chain:  1hxmA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 121 ,  Domain 2 :  122 - 206 ,  Length:  206 ,  IS-Sum_2:  2.71 ,  IS-Sum_3:  22.8 ,  IS-Sum_4:  46.5 ,  Assigned Domain:  2
Chain:  1ra0A ,  Domains (CATH):  2 ,  Domain 1 :  4 - 56    365 - 426 ,  Domain 2 :  57 - 364 ,  Length:  423 ,  IS-Sum_2:  6.19 ,  IS-Sum_3:  16.9 ,  IS-Sum_4:  26.5 ,  Assigned Domain:  2
Chain:  1i5zA ,  Domains (CATH):  2 ,  Domain 1 :  9 - 137 ,  Domain 2 :  138 - 206 ,  Length:  201 ,  IS-Sum_2:  4.44 ,  IS-Sum_3:  19.0 ,  IS-Sum_4:  37.7 ,  Assigned Domain:  2
Chain:  1qsaA ,  Domains (CATH):  3 ,  Domain 1 :  1 - 363 ,  Domain 2 :  376 - 445 ,  Domain 3 :  446 - 618 ,  Length:  618 ,  IS-Sum_2:  6.26 ,  IS-Sum_3:  10.1 ,  IS-Sum_4:  13.5 ,  Assigned Domain:  3
Chain:  1vqqA ,  Domains (CATH):  4 ,  Domain 1 :  27 - 135 ,  Domain 2 :  136 - 167    238 - 326 ,  Domain 3 :  168 - 237 ,  Domain 4 :  327 - 665 ,  Length:  635 ,  IS-Sum_2:  2.75 ,  IS-Sum_3:  4.98 ,  IS-Sum_4:  19.5 ,  Assigned Domain:  4
Chain:  2b5iC ,  Domains (CATH):  2 ,  Domain 1 :  34 - 129 ,  Domain 2 :  130 - 224 ,  Length:  191 ,  IS-Sum_2:  5.04 ,  IS-Sum_3:  25.2 ,  IS-Sum_4:  54.0 ,  Assigned Domain:  2
Chain:  2ouxA ,  Domains (CATH):  2 ,  Domain 1 :  6 - 133 ,  Domain 2 :  134 - 262 ,  Length:  246 ,  IS-Sum_2:  3.41 ,  IS-Sum_3:  15.2 ,  IS-Sum_4:  14.2 ,  Assigned Domain:  2
Chain:  1qhuA ,  Domains (CATH):  2 ,  Domain 1 :  24 - 213 ,  Domain 2 :  222 - 433 ,  Length:  398 ,  IS-Sum_2:  1.59 ,  IS-Sum_3:  16.1 ,  IS-Sum_4:  22.4 ,  Assigned Domain:  2
Chain:  1qyiA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 14    211 - 380 ,  Domain 2 :  15 - 210 ,  Length:  375 ,  IS-Sum_2:  1.1 ,  IS-Sum_3:  15.4 ,  IS-Sum_4:  26.3 ,  Assigned Domain:  2
Chain:  1tm0A ,  Domains (CATH):  2 ,  Domain 1 :  2 - 143    311 - 332 ,  Domain 2 :  144 - 310 ,  Length:  301 ,  IS-Sum_2:  3.34 ,  IS-Sum_3:  14.7 ,  IS-Sum_4:  30.4 ,  Assigned Domain:  2
Chain:  2p9bA ,  Domains (CATH):  4 ,  Domain 1 :  9 - 69    394 - 434 ,  Domain 2 :  72 - 163    371 - 393 ,  Domain 3 :  164 - 293 ,  Domain 4 :  294 - 370    435 - 449 ,  Length:  397 ,  IS-Sum_2:  7.99 ,  IS-Sum_3:  22.5 ,  IS-Sum_4:  35.9 ,  Assigned Domain:  4
Chain:  1uvqA ,  Domains (CATH):  2 ,  Domain 1 :  5 - 84 ,  Domain 2 :  85 - 183 ,  Length:  182 ,  IS-Sum_2:  6.92 ,  IS-Sum_3:  21.4 ,  IS-Sum_4:  33.4 ,  Assigned Domain:  2
Chain:  1gg4A ,  Domains (CATH):  3 ,  Domain 1 :  2 - 80 ,  Domain 2 :  81 - 311 ,  Domain 3 :  312 - 447 ,  Length:  430 ,  IS-Sum_2:  6.03 ,  IS-Sum_3:  7.5 ,  IS-Sum_4:  17.6 ,  Assigned Domain:  3
Chain:  1b9mA ,  Domains (CATH):  3 ,  Domain 1 :  -1 - 106 ,  Domain 2 :  107 - 181    253 - 258 ,  Domain 3 :  182 - 252 ,  Length:  255 ,  IS-Sum_2:  1.35 ,  IS-Sum_3:  9.36 ,  IS-Sum_4:  16.4 ,  Assigned Domain:  3
Chain:  2gupA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 98 ,  Domain 2 :  99 - 289 ,  Length:  283 ,  IS-Sum_2:  4.29 ,  IS-Sum_3:  14.9 ,  IS-Sum_4:  29.9 ,  Assigned Domain:  2
Chain:  1gz6A ,  Domains (CATH):  2 ,  Domain 1 :  3 - 246 ,  Domain 2 :  247 - 304 ,  Length:  296 ,  IS-Sum_2:  0.853 ,  IS-Sum_3:  13.5 ,  IS-Sum_4:  27.1 ,  Assigned Domain:  2
Chain:  1hdhA ,  Domains (CATH):  2 ,  Domain 1 :  3 - 450 ,  Domain 2 :  451 - 527 ,  Length:  524 ,  IS-Sum_2:  10.0 ,  IS-Sum_3:  22.8 ,  IS-Sum_4:  33.5 ,  Assigned Domain:  2
Chain:  1g9gA ,  Domains (CATH):  3 ,  Domain 1 :  1 - 89    137 - 152    227 - 298    315 - 540    607 - 628 ,  Domain 2 :  90 - 136    153 - 226    300 - 314 ,  Domain 3 :  541 - 606 ,  Length:  640 ,  IS-Sum_2:  6.79 ,  IS-Sum_3:  15.3 ,  IS-Sum_4:  27.5 ,  Assigned Domain:  3
Chain:  1d2nA ,  Domains (CATH):  2 ,  Domain 1 :  505 - 676 ,  Domain 2 :  677 - 743 ,  Length:  246 ,  IS-Sum_2:  4.2 ,  IS-Sum_3:  16.6 ,  IS-Sum_4:  36.7 ,  Assigned Domain:  2
Chain:  1dwkA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 88 ,  Domain 2 :  89 - 153 ,  Length:  152 ,  IS-Sum_2:  2.1 ,  IS-Sum_3:  10.6 ,  IS-Sum_4:  32.9 ,  Assigned Domain:  2
Chain:  2cxaA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 61 ,  Domain 2 :  62 - 232 ,  Length:  221 ,  IS-Sum_2:  15.0 ,  IS-Sum_3:  18.8 ,  IS-Sum_4:  29.7 ,  Assigned Domain:  2
Chain:  2g3rA ,  Domains (CATH):  2 ,  Domain 1 :  1485 - 1538 ,  Domain 2 :  1539 - 1603 ,  Length:  147 ,  IS-Sum_2:  3.85 ,  IS-Sum_3:  16.0 ,  IS-Sum_4:  37.4 ,  Assigned Domain:  2
Chain:  1nytA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 101    245 - 258 ,  Domain 2 :  102 - 244 ,  Length:  271 ,  IS-Sum_2:  5.88 ,  IS-Sum_3:  19.4 ,  IS-Sum_4:  29.5 ,  Assigned Domain:  2
Chain:  1vqoA ,  Domains (CATH):  3 ,  Domain 1 :  1 - 78 ,  Domain 2 :  82 - 159 ,  Domain 3 :  160 - 237 ,  Length:  237 ,  IS-Sum_2:  1.6 ,  IS-Sum_3:  9.82 ,  IS-Sum_4:  22.1 ,  Assigned Domain:  3
Chain:  3cx5B ,  Domains (CATH):  2 ,  Domain 1 :  17 - 227 ,  Domain 2 :  234 - 368 ,  Length:  352 ,  IS-Sum_2:  3.03 ,  IS-Sum_3:  17.7 ,  IS-Sum_4:  32.0 ,  Assigned Domain:  2
Chain:  2fytA ,  Domains (CATH):  2 ,  Domain 1 :  238 - 377 ,  Domain 2 :  379 - 548 ,  Length:  315 ,  IS-Sum_2:  5.06 ,  IS-Sum_3:  22.9 ,  IS-Sum_4:  38.9 ,  Assigned Domain:  2
Chain:  1vqoL ,  Domains (CATH):  2 ,  Domain 1 :  1 - 50 ,  Domain 2 :  51 - 149 ,  Length:  145 ,  IS-Sum_2:  1.03 ,  IS-Sum_3:  8.26 ,  IS-Sum_4:  24.1 ,  Assigned Domain:  2
Chain:  1w07A ,  Domains (CATH):  4 ,  Domain 1 :  17 - 132 ,  Domain 2 :  133 - 269 ,  Domain 3 :  279 - 449 ,  Domain 4 :  480 - 608 ,  Length:  658 ,  IS-Sum_2:  4.08 ,  IS-Sum_3:  9.87 ,  IS-Sum_4:  18.5 ,  Assigned Domain:  4
Chain:  1kl9A ,  Domains (CATH):  2 ,  Domain 1 :  3 - 89 ,  Domain 2 :  90 - 181 ,  Length:  165 ,  IS-Sum_2:  3.5 ,  IS-Sum_3:  21.8 ,  IS-Sum_4:  50.5 ,  Assigned Domain:  2
Chain:  2ahmE ,  Domains (CATH):  2 ,  Domain 1 :  55 - 105 ,  Domain 2 :  106 - 197 ,  Length:  155 ,  IS-Sum_2:  2.36 ,  IS-Sum_3:  7.81 ,  IS-Sum_4:  27.0 ,  Assigned Domain:  2
Chain:  1wteA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 87    212 - 272 ,  Domain 2 :  88 - 211 ,  Length:  272 ,  IS-Sum_2:  3.62 ,  IS-Sum_3:  10.1 ,  IS-Sum_4:  23.8 ,  Assigned Domain:  2
Chain:  1l0wA ,  Domains (CATH):  3 ,  Domain 1 :  1 - 106 ,  Domain 2 :  137 - 277    416 - 580 ,  Domain 3 :  278 - 415 ,  Length:  580 ,  IS-Sum_2:  2.66 ,  IS-Sum_3:  6.15 ,  IS-Sum_4:  15.2 ,  Assigned Domain:  3
Chain:  1h41A ,  Domains (CATH):  3 ,  Domain 1 :  18 - 148 ,  Domain 2 :  153 - 472 ,  Domain 3 :  476 - 712 ,  Length:  700 ,  IS-Sum_2:  7.59 ,  IS-Sum_3:  13.8 ,  IS-Sum_4:  21.4 ,  Assigned Domain:  3
Chain:  1tteA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 158 ,  Domain 2 :  159 - 215 ,  Length:  215 ,  IS-Sum_2:  0.937 ,  IS-Sum_3:  9.51 ,  IS-Sum_4:  26.3 ,  Assigned Domain:  2
Chain:  1ixrA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 63 ,  Domain 2 :  64 - 135 ,  Length:  135 ,  IS-Sum_2:  4.76 ,  IS-Sum_3:  32.0 ,  IS-Sum_4:  50.0 ,  Assigned Domain:  2
Chain:  2oodA ,  Domains (CATH):  2 ,  Domain 1 :  3 - 73    397 - 467 ,  Domain 2 :  74 - 396 ,  Length:  453 ,  IS-Sum_2:  6.83 ,  IS-Sum_3:  18.6 ,  IS-Sum_4:  31.6 ,  Assigned Domain:  2
Chain:  1owlA ,  Domains (CATH):  3 ,  Domain 1 :  3 - 129 ,  Domain 2 :  130 - 164    210 - 297 ,  Domain 3 :  298 - 473 ,  Length:  473 ,  IS-Sum_2:  6.83 ,  IS-Sum_3:  16.9 ,  IS-Sum_4:  29.3 ,  Assigned Domain:  3
Chain:  1jnrA ,  Domains (CATH):  3 ,  Domain 1 :  12 - 261    394 - 487    615 - 634 ,  Domain 2 :  262 - 393 ,  Domain 3 :  488 - 608 ,  Length:  642 ,  IS-Sum_2:  7.17 ,  IS-Sum_3:  17.9 ,  IS-Sum_4:  30.6 ,  Assigned Domain:  3
Chain:  1r6wA ,  Domains (CATH):  2 ,  Domain 1 :  -2 - 96    295 - 320 ,  Domain 2 :  97 - 294 ,  Length:  321 ,  IS-Sum_2:  5.49 ,  IS-Sum_3:  15.9 ,  IS-Sum_4:  25.3 ,  Assigned Domain:  2
Chain:  3bofA ,  Domains (CATH):  2 ,  Domain 1 :  1 - 300 ,  Domain 2 :  301 - 560 ,  Length:  560 ,  IS-Sum_2:  2.44 ,  IS-Sum_3:  13.7 ,  IS-Sum_4:  22.5 ,  Assigned Domain:  2
Chain:  2fbjH ,  Domains (CATH):  2 ,  Domain 1 :  1 - 118 ,  Domain 2 :  119 - 191 ,  Length:  220 ,  IS-Sum_2:  1.41 ,  IS-Sum_3:  21.4 ,  IS-Sum_4:  40.0 ,  Assigned Domain:  2
Chain:  2g6tA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 99 ,  Domain 2 :  100 - 278    284 - 306 ,  Length:  298 ,  IS-Sum_2:  2.66 ,  IS-Sum_3:  12.3 ,  IS-Sum_4:  17.9 ,  Assigned Domain:  2
Chain:  2bgrA ,  Domains (CATH):  2 ,  Domain 1 :  38 - 508 ,  Domain 2 :  509 - 766 ,  Length:  729 ,  IS-Sum_2:  5.09 ,  IS-Sum_3:  8.82 ,  IS-Sum_4:  17.9 ,  Assigned Domain:  2
Chain:  1ihgA ,  Domains (CATH):  2 ,  Domain 1 :  2 - 185 ,  Domain 2 :  221 - 365 ,  Length:  364 ,  IS-Sum_2:  1.02 ,  IS-Sum_3:  7.73 ,  IS-Sum_4:  22.5 ,  Assigned Domain:  2
Chain:  2ia1A ,  Domains (CATH):  2 ,  Domain 1 :  0 - 118 ,  Domain 2 :  119 - 177 ,  Length:  187 ,  IS-Sum_2:  2.25 ,  IS-Sum_3:  16.0 ,  IS-Sum_4:  29.3 ,  Assigned Domain:  2
Chain:  1eqfA ,  Domains (CATH):  2 ,  Domain 1 :  1359 - 1370    1496 - 1625 ,  Domain 2 :  1371 - 1495 ,  Length:  267 ,  IS-Sum_2:  3.76 ,  IS-Sum_3:  15.5 ,  IS-Sum_4:  23.3 ,  Assigned Domain:  2
