2paj , A , 3 , 421 ,  0.273 ,  0.053
2au3 , A , 4 , 403 ,  0.112 ,  0.035
1z0s , A , 2 , 249 ,  0.096 ,  0.045
2i15 , A , 2 , 122 ,  0.164 ,  0.019
1cyy , A , 2 , 251 ,  0.052 ,  0.021
1d3y , A , 2 , 289 ,  0.201 ,  0.036
1af7 , A , 2 , 274 ,  0.117 ,  0.037
1al6 , A , 2 , 435 ,  0.159 ,  0.047
1rkq , A , 2 , 271 ,  0.177 ,  0.055
1orb , A , 2 , 293 ,  0.177 ,  0.052
1k82 , B , 2 , 260 ,  0.119 ,  0.040
1sei , A , 2 , 130 ,  0.146 ,  0.049
1d4v , A , 3 , 117 ,  0.103 ,  0.014
2v3z , A , 2 , 465 ,  0.092 ,  0.035
2zyd , A , 3 , 464 ,  0.121 ,  0.037
2iah , A , 3 , 752 ,  0.243 ,  0.041
1pfo , A , 4 , 471 ,  0.119 ,  0.017
1rut , X , 2 , 160 ,  0.081 ,  0.016
1lnz , A , 2 , 332 ,  0.157 ,  0.019
2jan , A , 3 , 419 ,  0.146 ,  0.028
1j5y , A , 2 , 167 ,  0.138 ,  0.032
1rwh , A , 3 , 755 ,  0.183 ,  0.042
2ols , A , 4 , 725 ,  0.074 ,  0.029
2qbw , A , 2 , 191 ,  0.131 ,  0.030
1rku , A , 2 , 206 ,  0.165 ,  0.045
3prc , C , 2 , 333 ,  0.237 ,  0.039
1kb0 , A , 2 , 675 ,  0.258 ,  0.058
1yqy , A , 3 , 514 ,  0.165 ,  0.039
1wlf , A , 2 , 164 ,  0.165 ,  0.053
3feg , A , 2 , 360 ,  0.061 ,  0.042
2oza , A , 3 , 332 ,  0.105 ,  0.036
2bgh , A , 2 , 413 ,  0.150 ,  0.049
2gl6 , A , 2 , 321 ,  0.249 ,  0.053
1ewr , A , 3 , 440 ,  0.173 ,  0.035
2i5v , O , 2 , 259 ,  0.162 ,  0.023
1v0u , A , 2 , 490 ,  0.247 ,  0.056
2g8y , B , 3 , 354 ,  0.268 ,  0.048
2haw , A , 2 , 315 ,  0.111 ,  0.054
3h4s , A , 2 , 359 ,  0.000 ,  0.005
2aaf , B , 2 , 408 ,  0.196 ,  0.048
1w5r , A , 2 , 273 ,  0.271 ,  0.057
3o08 , A , 3 , 471 ,  0.140 ,  0.042
1fs0 , G , 2 , 219 ,  0.292 ,  0.042
3ci0 , J , 2 , 146 ,  0.192 ,  0.047
3ci0 , K , 3 , 280 ,  0.093 ,  0.039
1l1l , A , 3 , 717 ,  0.137 ,  0.046
3c6m , D , 3 , 278 ,  0.209 ,  0.037
1u09 , A , 3 , 476 ,  0.179 ,  0.043
3jr3 , A , 2 , 238 ,  0.160 ,  0.043
2q14 , B , 2 , 390 ,  0.000 ,  0.023
1p9b , A , 3 , 424 ,  0.248 ,  0.050
1lqs , L , 2 , 142 ,  0.035 ,  0.018
1acc , A , 4 , 665 ,  0.153 ,  0.025
1ng6 , A , 2 , 148 ,  0.108 ,  0.033
1kon , A , 3 , 233 ,  0.150 ,  0.045
2r9r , H , 3 , 363 ,  0.017 ,  0.013
2r9q , A , 2 , 327 ,  0.208 ,  0.047
1e3a , A , 2 , 258 ,  0.155 ,  0.022
2f4l , A , 3 , 268 ,  0.306 ,  0.053
2px6 , A , 2 , 253 ,  0.178 ,  0.047
1a3g , A , 2 , 295 ,  0.112 ,  0.044
1lko , A , 2 , 191 ,  0.251 ,  0.032
1w7c , A , 3 , 751 ,  0.178 ,  0.040
1mgp , A , 2 , 270 ,  0.263 ,  0.054
1y8q , D , 3 , 514 ,  0.099 ,  0.034
2dkj , A , 2 , 402 ,  0.177 ,  0.048
1a41 , A , 2 , 221 ,  0.109 ,  0.036
1inp , A , 3 , 400 ,  0.247 ,  0.050
1vky , B , 2 , 283 ,  0.117 ,  0.035
3ktl , A , 2 , 221 ,  0.258 ,  0.046
1qiu , A , 2 , 264 ,  0.045 ,  0.018
1n6c , A , 2 , 283 ,  0.081 ,  0.038
2xn6 , A , 2 , 349 ,  0.186 ,  0.043
1prt , B , 2 , 196 ,  0.117 ,  0.038
1wte , B , 2 , 272 ,  0.110 ,  0.028
1xta , B , 2 , 219 ,  0.320 ,  0.045
1eyq , A , 2 , 212 ,  0.307 ,  0.057
1ux6 , A , 2 , 335 ,  0.206 ,  0.044
1yua , A , 2 , 122 ,  0.230 ,  0.044
2qia , A , 2 , 262 ,  0.237 ,  0.042
2ghj , B , 2 , 90 ,  0.022 ,  0.013
1now , A , 2 , 480 ,  0.175 ,  0.043
3d1g , A , 3 , 366 ,  0.000 ,  0.002
1olz , A , 3 , 621 ,  0.159 ,  0.033
2pv7 , A , 2 , 270 ,  0.081 ,  0.029
1c0w , A , 3 , 173 ,  0.150 ,  0.049
1fn9 , A , 2 , 365 ,  0.104 ,  0.039
3cj8 , B , 3 , 213 ,  0.070 ,  0.024
2q0z , X , 3 , 282 ,  0.149 ,  0.034
1nlt , A , 3 , 228 ,  0.105 ,  0.010
2fml , A , 3 , 256 ,  0.125 ,  0.029
3cvr , A , 4 , 469 ,  0.070 ,  0.019
1cja , A , 2 , 327 ,  0.180 ,  0.048
2c0g , A , 2 , 229 ,  0.017 ,  0.029
1opl , B , 3 , 365 ,  0.118 ,  0.028
1ygy , B , 4 , 527 ,  0.091 ,  0.030
3c8v , C , 4 , 456 ,  0.180 ,  0.053
1ab4 , A , 3 , 477 ,  0.065 ,  0.025
1w59 , A , 3 , 350 ,  0.289 ,  0.050
2zp1 , A , 2 , 308 ,  0.214 ,  0.043
2rdz , A , 2 , 443 ,  0.187 ,  0.043
1jmu , B , 4 , 608 ,  0.067 ,  0.015
1zcn , A , 2 , 143 ,  0.399 ,  0.052
1u8b , A , 2 , 128 ,  0.039 ,  0.020
2hza , A , 2 , 129 ,  0.078 ,  0.025
3dpo , A , 2 , 223 ,  0.161 ,  0.030
3bu2 , A , 2 , 189 ,  0.032 ,  0.027
2bw0 , A , 2 , 309 ,  0.117 ,  0.036
3a9s , A , 3 , 589 ,  0.121 ,  0.043
2b5e , A , 4 , 483 ,  0.097 ,  0.022
3ml1 , A , 4 , 808 ,  0.167 ,  0.056
3c18 , A , 3 , 295 ,  0.041 ,  0.028
1o9i , A , 2 , 266 ,  0.188 ,  0.022
1ual , A , 2 , 243 ,  0.000 ,  0.001
2a06 , B , 2 , 423 ,  0.111 ,  0.042
1kl7 , A , 3 , 503 ,  0.207 ,  0.052
2e28 , A , 4 , 587 ,  0.131 ,  0.026
1ii7 , A , 2 , 333 ,  0.141 ,  0.039
3lie , A , 3 , 266 ,  0.124 ,  0.035
3gvj , A , 4 , 698 ,  0.013 ,  0.025
1goi , A , 3 , 497 ,  0.191 ,  0.044
1vqz , A , 2 , 327 ,  0.156 ,  0.043
3h47 , A , 2 , 203 ,  0.054 ,  0.022
1nty , A , 2 , 320 ,  0.034 ,  0.030
1qlm , A , 2 , 316 ,  0.256 ,  0.058
3hbu , P , 2 , 463 ,  0.153 ,  0.035
2fj8 , A , 2 , 120 ,  0.117 ,  0.036
1dg3 , A , 2 , 540 ,  0.080 ,  0.013
1k1y , B , 2 , 636 ,  0.148 ,  0.036
1k5n , A , 2 , 285 ,  0.025 ,  0.027
1dq3 , A , 4 , 454 ,  0.172 ,  0.039
1a79 , A , 2 , 171 ,  0.058 ,  0.041
1qzf , A , 3 , 519 ,  0.104 ,  0.031
1hbn , B , 2 , 442 ,  0.115 ,  0.042
1jey , B , 3 , 530 ,  0.079 ,  0.024
1qtm , A , 4 , 539 ,  0.215 ,  0.037
1u4g , A , 2 , 298 ,  0.272 ,  0.054
3h9v , A , 2 , 329 ,  0.152 ,  0.016
2h88 , B , 2 , 239 ,  0.163 ,  0.033
2h88 , C , 2 , 139 ,  0.230 ,  0.015
2re3 , A , 3 , 186 ,  0.183 ,  0.039
1k2f , A , 2 , 190 ,  0.253 ,  0.039
1b47 , A , 3 , 304 ,  0.158 ,  0.039
2y1e , A , 3 , 374 ,  0.160 ,  0.053
1lla , A , 3 , 600 ,  0.162 ,  0.050
1ltl , A , 3 , 239 ,  0.192 ,  0.038
1xt0 , B , 2 , 200 ,  0.165 ,  0.037
2wxu , A , 2 , 361 ,  0.169 ,  0.048
1sh0 , A , 4 , 502 ,  0.135 ,  0.043
1kq3 , A , 2 , 364 ,  0.212 ,  0.052
1xub , A , 2 , 290 ,  0.179 ,  0.057
1ppr , M , 2 , 312 ,  0.221 ,  0.038
3gku , A , 3 , 199 ,  0.186 ,  0.014
1skz , A , 2 , 104 ,  0.231 ,  0.039
1oct , C , 2 , 131 ,  0.015 ,  0.018
2oux , A , 2 , 246 ,  0.093 ,  0.035
1xfx , A , 4 , 735 ,  0.005 ,  0.016
3fmt , E , 2 , 162 ,  0.019 ,  0.031
3jyu , B , 2 , 213 ,  0.070 ,  0.023
2bmo , A , 2 , 469 ,  0.186 ,  0.052
1mow , G , 2 , 233 ,  0.210 ,  0.037
1d5t , A , 3 , 433 ,  0.192 ,  0.045
1t3q , C , 3 , 285 ,  0.253 ,  0.046
2hbw , A , 2 , 251 ,  0.199 ,  0.052
1q33 , A , 2 , 291 ,  0.079 ,  0.037
2e5y , A , 2 , 133 ,  0.165 ,  0.042
3ka2 , A , 2 , 200 ,  0.495 ,  0.050
3k9o , A , 2 , 198 ,  0.222 ,  0.041
1vme , B , 2 , 404 ,  0.099 ,  0.035
1a8v , A , 2 , 115 ,  0.113 ,  0.045
1td6 , A , 3 , 286 ,  0.161 ,  0.044
2g50 , A , 3 , 546 ,  0.288 ,  0.045
3e2o , A , 2 , 294 ,  0.238 ,  0.056
1mje , A , 4 , 600 ,  0.038 ,  0.016
1clc , A , 2 , 541 ,  0.261 ,  0.049
2phn , A , 2 , 273 ,  0.158 ,  0.048
2fb5 , A , 2 , 204 ,  0.123 ,  0.036
1x3l , A , 2 , 436 ,  0.080 ,  0.037
2p3y , A , 4 , 447 ,  0.152 ,  0.040
3hn7 , A , 3 , 488 ,  0.162 ,  0.050
1pmi , A , 3 , 440 ,  0.150 ,  0.042
2e6f , A , 2 , 312 ,  0.276 ,  0.060
1x9y , A , 2 , 346 ,  0.223 ,  0.050
1lbu , A , 2 , 214 ,  0.285 ,  0.053
2qgm , A , 3 , 381 ,  0.176 ,  0.045
3doa , A , 3 , 266 ,  0.169 ,  0.041
2fef , A , 2 , 283 ,  0.237 ,  0.049
3s46 , A , 2 , 366 ,  0.175 ,  0.034
1b8f , A , 2 , 506 ,  0.103 ,  0.034
2aua , A , 2 , 202 ,  0.218 ,  0.029
1k3e , A , 2 , 141 ,  0.021 ,  0.020
2dwc , B , 3 , 409 ,  0.200 ,  0.049
3bb0 , A , 2 , 575 ,  0.266 ,  0.055
3pfg , A , 2 , 242 ,  0.211 ,  0.051
1i7o , A , 2 , 421 ,  0.097 ,  0.050
1w3f , A , 2 , 312 ,  0.138 ,  0.017
2auw , A , 2 , 156 ,  0.135 ,  0.031
3mud , A , 2 , 173 ,  0.058 ,  0.017
3osn , A , 4 , 385 ,  0.132 ,  0.032
1txg , A , 2 , 335 ,  0.119 ,  0.049
1cjc , A , 2 , 455 ,  0.147 ,  0.040
1x1o , B , 2 , 276 ,  0.170 ,  0.029
1p7t , B , 4 , 703 ,  0.169 ,  0.046
1b8x , A , 3 , 260 ,  0.162 ,  0.036
1emu , A , 2 , 136 ,  0.184 ,  0.041
3owa , A , 4 , 582 ,  0.175 ,  0.048
1qd1 , A , 2 , 329 ,  0.064 ,  0.053
1uly , A , 2 , 185 ,  0.151 ,  0.030
1q7e , A , 2 , 413 ,  0.104 ,  0.027
1m1g , D , 3 , 239 ,  0.013 ,  0.020
1yz9 , A , 2 , 220 ,  0.127 ,  0.024
2r01 , A , 2 , 201 ,  0.104 ,  0.042
3ckd , A , 3 , 257 ,  0.148 ,  0.031
2is6 , B , 4 , 652 ,  0.069 ,  0.039
1ofd , A , 4 , 1491 ,  0.146 ,  0.051
1jaj , A , 2 , 174 ,  0.121 ,  0.044
2qj2 , A , 2 , 179 ,  0.028 ,  0.040
2jhf , A , 2 , 392 ,  0.199 ,  0.053
1dc1 , A , 2 , 310 ,  0.068 ,  0.027
1lsl , A , 2 , 113 ,  0.035 ,  0.005
2qsd , B , 2 , 144 ,  0.215 ,  0.044
1q2l , A , 4 , 937 ,  0.032 ,  0.028
2r6g , F , 4 , 490 ,  0.078 ,  0.014
3cwv , A , 2 , 350 ,  0.123 ,  0.039
1gvk , B , 2 , 244 ,  0.414 ,  0.068
1su3 , A , 2 , 415 ,  0.072 ,  0.034
1jj2 , K , 2 , 145 ,  0.021 ,  0.008
2d1c , A , 2 , 495 ,  0.091 ,  0.034
1msk , A , 2 , 327 ,  0.177 ,  0.041
1f00 , I , 3 , 282 ,  0.089 ,  0.013
1br9 , A , 2 , 182 ,  0.093 ,  0.040
2ra9 , A , 2 , 129 ,  0.271 ,  0.045
1ytb , A , 2 , 180 ,  0.094 ,  0.027
1xqs , C , 2 , 165 ,  0.127 ,  0.031
2ptr , B , 3 , 456 ,  0.127 ,  0.021
2qgq , B , 2 , 264 ,  0.186 ,  0.042
3n4i , B , 2 , 165 ,  0.248 ,  0.044
1mox , A , 3 , 499 ,  0.034 ,  0.031
1tua , A , 2 , 189 ,  0.069 ,  0.037
3f6y , A , 2 , 235 ,  0.089 ,  0.043
3ca8 , A , 2 , 266 ,  0.211 ,  0.051
2c7p , A , 2 , 329 ,  0.176 ,  0.049
1qhd , A , 2 , 397 ,  0.106 ,  0.022
2ck3 , A , 3 , 491 ,  0.189 ,  0.038
2ck3 , F , 3 , 469 ,  0.126 ,  0.038
1eqj , A , 2 , 508 ,  0.053 ,  0.049
1a6q , A , 2 , 363 ,  0.168 ,  0.043
1vli , A , 2 , 350 ,  0.160 ,  0.045
1wvf , A , 4 , 539 ,  0.160 ,  0.050
3c9u , A , 2 , 308 ,  0.237 ,  0.050
1fjr , A , 2 , 188 ,  0.165 ,  0.045
1h4a , X , 2 , 174 ,  0.052 ,  0.049
3e6p , L , 2 , 133 ,  0.030 ,  0.019
1c7c , A , 2 , 283 ,  0.028 ,  0.032
1x9n , A , 4 , 626 ,  0.073 ,  0.035
1nuh , A , 3 , 555 ,  0.146 ,  0.039
1i2a , A , 2 , 212 ,  0.066 ,  0.036
1ecl , A , 4 , 552 ,  0.082 ,  0.026
2z6r , A , 2 , 264 ,  0.095 ,  0.040
2uzy , B , 4 , 630 ,  0.057 ,  0.023
3cov , A , 2 , 288 ,  0.153 ,  0.045
2qee , A , 3 , 422 ,  0.194 ,  0.046
3agf , A , 2 , 299 ,  0.301 ,  0.061
3cdd , F , 3 , 323 ,  0.279 ,  0.033
2bf6 , A , 2 , 449 ,  0.274 ,  0.053
3ckc , A , 3 , 500 ,  0.226 ,  0.053
3c2q , A , 2 , 316 ,  0.098 ,  0.035
1v33 , A , 2 , 346 ,  0.205 ,  0.041
3eam , A , 2 , 311 ,  0.080 ,  0.015
2nlk , A , 2 , 553 ,  0.043 ,  0.036
2r6i , A , 2 , 263 ,  0.194 ,  0.036
1e5r , A , 2 , 260 ,  0.192 ,  0.041
3clq , A , 4 , 400 ,  0.253 ,  0.055
3p0b , A , 2 , 530 ,  0.175 ,  0.051
1ush , A , 2 , 515 ,  0.076 ,  0.043
1feu , A , 2 , 185 ,  0.119 ,  0.026
1na6 , A , 2 , 365 ,  0.164 ,  0.037
1j5q , A , 2 , 413 ,  0.191 ,  0.041
3im9 , A , 2 , 313 ,  0.220 ,  0.053
1vl2 , D , 2 , 389 ,  0.183 ,  0.035
1qs2 , A , 2 , 401 ,  0.130 ,  0.042
3hhs , A , 3 , 671 ,  0.209 ,  0.046
1tke , A , 3 , 224 ,  0.259 ,  0.043
1v4t , A , 2 , 424 ,  0.132 ,  0.036
1eqf , A , 2 , 267 ,  0.116 ,  0.036
1t2d , A , 2 , 315 ,  0.276 ,  0.053
1e8b , A , 3 , 160 ,  0.062 ,  0.036
2ibd , A , 2 , 200 ,  0.285 ,  0.037
3ffk , A , 3 , 351 ,  0.006 ,  0.015
1ulk , A , 3 , 126 ,  0.206 ,  0.026
3cjr , B , 2 , 118 ,  0.102 ,  0.030
1po3 , A , 2 , 647 ,  0.277 ,  0.052
1m1h , A , 2 , 182 ,  0.055 ,  0.030
1qme , A , 3 , 558 ,  0.217 ,  0.049
3h90 , A , 2 , 283 ,  0.230 ,  0.022
3swo , B , 3 , 398 ,  0.236 ,  0.051
2phc , B , 2 , 216 ,  0.046 ,  0.030
1bvp , 1 , 3 , 349 ,  0.023 ,  0.018
1b7e , A , 2 , 372 ,  0.223 ,  0.042
1poi , A , 2 , 317 ,  0.262 ,  0.049
1t5h , X , 4 , 488 ,  0.145 ,  0.042
1h6w , A , 3 , 151 ,  0.020 ,  0.005
1sj8 , A , 2 , 297 ,  0.310 ,  0.034
1c0m , A , 2 , 221 ,  0.167 ,  0.040
3ju4 , A , 4 , 716 ,  0.013 ,  0.026
2glf , A , 2 , 437 ,  0.094 ,  0.042
1ev7 , A , 2 , 295 ,  0.064 ,  0.030
1wer , A , 2 , 324 ,  0.213 ,  0.032
1g3p , A , 2 , 198 ,  0.106 ,  0.039
1ggt , A , 4 , 710 ,  0.187 ,  0.034
1jet , A , 3 , 517 ,  0.157 ,  0.049
1io1 , A , 3 , 395 ,  0.104 ,  0.013
3don , A , 2 , 265 ,  0.132 ,  0.044
1wku , B , 2 , 227 ,  0.154 ,  0.044
3e00 , A , 2 , 289 ,  0.000 ,  0.021
1ewf , A , 2 , 474 ,  0.152 ,  0.016
1wp9 , B , 3 , 477 ,  0.052 ,  0.024
1wet , A , 3 , 338 ,  0.210 ,  0.026
3cwc , A , 2 , 362 ,  0.116 ,  0.039
1dzf , A , 2 , 211 ,  0.137 ,  0.040
2r6z , A , 2 , 222 ,  0.203 ,  0.040
1ryi , A , 2 , 365 ,  0.214 ,  0.048
1lfw , A , 3 , 468 ,  0.135 ,  0.044
1b37 , A , 2 , 459 ,  0.187 ,  0.046
1ncf , A , 2 , 140 ,  0.093 ,  0.013
1ki0 , A , 3 , 253 ,  0.016 ,  0.027
2oas , A , 3 , 420 ,  0.164 ,  0.046
1whe , A , 2 , 73 ,  0.164 ,  0.017
1ord , A , 4 , 730 ,  0.133 ,  0.036
3bqw , A , 2 , 347 ,  0.182 ,  0.037
2oq1 , A , 3 , 251 ,  0.048 ,  0.036
2fo0 , A , 4 , 465 ,  0.090 ,  0.038
1ddg , A , 3 , 378 ,  0.119 ,  0.036
2i7d , A , 2 , 193 ,  0.238 ,  0.046
3i6w , A , 3 , 369 ,  0.035 ,  0.017
1chk , A , 2 , 238 ,  0.084 ,  0.043
1dkg , A , 2 , 158 ,  0.063 ,  0.007
1g1t , A , 2 , 157 ,  0.076 ,  0.042
2hun , A , 2 , 329 ,  0.161 ,  0.050
2z37 , A , 2 , 250 ,  0.224 ,  0.057
2o62 , A , 2 , 275 ,  0.196 ,  0.052
2ahx , A , 4 , 611 ,  0.088 ,  0.016
1ssq , A , 2 , 241 ,  0.203 ,  0.049
2as0 , A , 3 , 382 ,  0.094 ,  0.038
1pg2 , A , 2 , 488 ,  0.168 ,  0.035
2a25 , A , 2 , 146 ,  0.308 ,  0.054
1r8e , A , 3 , 275 ,  0.036 ,  0.012
1xi8 , A , 3 , 269 ,  0.093 ,  0.037
3c2u , A , 2 , 549 ,  0.168 ,  0.050
2ala , A , 3 , 384 ,  0.070 ,  0.011
2elc , A , 2 , 329 ,  0.204 ,  0.057
1uha , A , 2 , 82 ,  0.049 ,  0.039
2axq , A , 3 , 445 ,  0.137 ,  0.038
1qr0 , A , 2 , 228 ,  0.149 ,  0.041
3bl4 , A , 2 , 119 ,  0.059 ,  0.022
1sx3 , A , 3 , 525 ,  0.109 ,  0.035
1g8l , A , 4 , 403 ,  0.060 ,  0.018
1vfg , A , 2 , 342 ,  0.088 ,  0.028
1g5a , A , 4 , 628 ,  0.166 ,  0.047
3iac , A , 2 , 468 ,  0.184 ,  0.046
1l5o , A , 2 , 346 ,  0.332 ,  0.053
1div , A , 2 , 149 ,  0.067 ,  0.012
2hau , A , 4 , 667 ,  0.094 ,  0.031
2ess , A , 2 , 244 ,  0.209 ,  0.047
2hyv , A , 4 , 308 ,  0.234 ,  0.038
2gno , A , 3 , 300 ,  0.067 ,  0.032
3i4d , H , 2 , 245 ,  0.090 ,  0.025
1p42 , A , 2 , 273 ,  0.370 ,  0.059
1wur , A , 2 , 185 ,  0.216 ,  0.032
1aip , C , 3 , 195 ,  0.215 ,  0.030
1vk1 , A , 2 , 223 ,  0.179 ,  0.041
1ctu , A , 2 , 294 ,  0.265 ,  0.054
3q8g , A , 2 , 310 ,  0.265 ,  0.048
1n7u , A , 2 , 554 ,  0.069 ,  0.012
1k97 , A , 3 , 432 ,  0.206 ,  0.032
2eat , A , 4 , 994 ,  0.065 ,  0.022
1bdf , A , 2 , 226 ,  0.133 ,  0.027
1gql , A , 3 , 705 ,  0.244 ,  0.047
1pov , 0 , 2 , 300 ,  0.020 ,  0.032
3dlk , B , 4 , 409 ,  0.144 ,  0.031
3b4n , A , 2 , 316 ,  0.278 ,  0.053
3k75 , E , 3 , 246 ,  0.240 ,  0.035
1r6z , A , 3 , 497 ,  0.006 ,  0.023
1rzh , M , 2 , 301 ,  0.186 ,  0.026
1or7 , B , 2 , 164 ,  0.061 ,  0.030
1s2o , A , 2 , 244 ,  0.164 ,  0.045
2qik , A , 2 , 273 ,  0.059 ,  0.047
1har , A , 2 , 196 ,  0.148 ,  0.035
