2zyd , A , 3 , 464 ,  0.121 ,  0.037 ,  25.494
2iah , A , 3 , 752 ,  0.245 ,  0.041 ,  31.085
1pfo , A , 4 , 471 ,  0.119 ,  0.017 ,  35.383
1rut , X , 2 , 160 ,  0.081 ,  0.016 ,  23.930
1lnz , A , 2 , 332 ,  0.157 ,  0.019 ,  30.443
2jan , A , 3 , 419 ,  0.146 ,  0.028 ,  26.242
1j5y , A , 2 , 167 ,  0.138 ,  0.032 ,  19.554
1rwh , A , 3 , 755 ,  0.183 ,  0.042 ,  28.391
2ols , A , 4 , 725 ,  0.074 ,  0.029 ,  31.336
2qbw , A , 2 , 191 ,  0.131 ,  0.030 ,  19.965
1rku , A , 2 , 206 ,  0.165 ,  0.045 ,  18.263
3prc , C , 2 , 333 ,  0.237 ,  0.039 ,  24.295
1kb0 , A , 2 , 675 ,  0.230 ,  0.058 ,  24.636
1yqy , A , 3 , 514 ,  0.165 ,  0.039 ,  25.349
1wlf , A , 2 , 164 ,  0.165 ,  0.053 ,  15.721
3feg , A , 2 , 360 ,  0.061 ,  0.042 ,  22.215
2oza , A , 3 , 332 ,  0.105 ,  0.036 ,  24.523
2bgh , A , 2 , 413 ,  0.150 ,  0.049 ,  21.690
2gl6 , A , 2 , 321 ,  0.249 ,  0.053 ,  19.500
1ewr , A , 3 , 440 ,  0.173 ,  0.035 ,  37.105
2i5v , O , 2 , 259 ,  0.162 ,  0.023 ,  24.199
1v0u , A , 2 , 490 ,  0.247 ,  0.056 ,  21.754
2g8y , B , 3 , 354 ,  0.268 ,  0.048 ,  22.910
2haw , A , 2 , 315 ,  0.111 ,  0.054 ,  22.607
3h4s , A , 2 , 359 ,  0.181 ,  0.038 ,  61.990
2aaf , B , 2 , 408 ,  0.196 ,  0.048 ,  23.137
1w5r , A , 2 , 273 ,  0.271 ,  0.057 ,  20.045
3o08 , A , 3 , 471 ,  0.140 ,  0.042 ,  25.440
1fs0 , G , 2 , 219 ,  0.292 ,  0.042 ,  20.819
3ci0 , J , 2 , 146 ,  0.192 ,  0.047 ,  16.348
3ci0 , K , 3 , 280 ,  0.093 ,  0.039 ,  20.859
1l1l , A , 3 , 717 ,  0.137 ,  0.046 ,  27.138
3c6m , D , 3 , 278 ,  0.209 ,  0.037 ,  23.556
1u09 , A , 3 , 476 ,  0.174 ,  0.043 ,  23.666
3jr3 , A , 2 , 238 ,  0.160 ,  0.043 ,  19.161
2q14 , B , 2 , 390 ,  0.123 ,  0.038 ,  38.581
1p9b , A , 3 , 424 ,  0.248 ,  0.050 ,  23.896
1lqs , L , 2 , 142 ,  0.035 ,  0.018 ,  21.886
1acc , A , 4 , 665 ,  0.153 ,  0.025 ,  32.793
1ng6 , A , 2 , 148 ,  0.108 ,  0.033 ,  17.940
1kon , A , 3 , 233 ,  0.150 ,  0.045 ,  18.569
2r9r , H , 3 , 363 ,  0.017 ,  0.013 ,  42.980
2r9q , A , 2 , 327 ,  0.205 ,  0.047 ,  21.102
1e3a , A , 2 , 258 ,  0.155 ,  0.022 ,  24.186
2f4l , A , 3 , 268 ,  0.306 ,  0.053 ,  20.497
2px6 , A , 2 , 253 ,  0.178 ,  0.047 ,  18.982
1a3g , A , 2 , 295 ,  0.112 ,  0.044 ,  20.079
1lko , A , 2 , 191 ,  0.251 ,  0.032 ,  20.689
1w7c , A , 3 , 751 ,  0.178 ,  0.040 ,  56.218
1mgp , A , 2 , 270 ,  0.263 ,  0.054 ,  19.963
1y8q , D , 3 , 514 ,  0.099 ,  0.034 ,  26.041
2dkj , A , 2 , 402 ,  0.177 ,  0.048 ,  21.865
1a41 , A , 2 , 221 ,  0.090 ,  0.036 ,  30.363
1inp , A , 3 , 400 ,  0.258 ,  0.050 ,  26.829
1vky , B , 2 , 283 ,  0.117 ,  0.035 ,  22.035
3ktl , A , 2 , 221 ,  0.258 ,  0.046 ,  18.138
1qiu , A , 2 , 264 ,  0.045 ,  0.018 ,  28.108
1n6c , A , 2 , 283 ,  0.081 ,  0.038 ,  22.151
2xn6 , A , 2 , 349 ,  0.172 ,  0.043 ,  21.682
1prt , B , 2 , 196 ,  0.117 ,  0.038 ,  18.917
1wte , B , 2 , 272 ,  0.110 ,  0.028 ,  23.126
1xta , B , 2 , 219 ,  0.320 ,  0.045 ,  19.639
1eyq , A , 2 , 212 ,  0.307 ,  0.057 ,  16.828
1ux6 , A , 2 , 335 ,  0.206 ,  0.044 ,  21.379
1yua , A , 2 , 122 ,  0.230 ,  0.044 ,  16.577
2qia , A , 2 , 262 ,  0.237 ,  0.042 ,  20.186
2ghj , B , 2 , 90 ,  0.022 ,  0.013 ,  21.748
1now , A , 2 , 480 ,  0.165 ,  0.043 ,  24.150
3d1g , A , 3 , 366 ,  0.087 ,  0.028 ,  81.124
1olz , A , 3 , 621 ,  0.159 ,  0.033 ,  29.035
2pv7 , A , 2 , 270 ,  0.081 ,  0.029 ,  23.372
1c0w , A , 3 , 173 ,  0.150 ,  0.049 ,  20.664
1fn9 , A , 2 , 365 ,  0.104 ,  0.039 ,  25.063
3cj8 , B , 3 , 213 ,  0.070 ,  0.024 ,  23.514
2q0z , X , 3 , 282 ,  0.149 ,  0.034 ,  22.194
1nlt , A , 3 , 228 ,  0.105 ,  0.010 ,  31.884
2fml , A , 3 , 256 ,  0.125 ,  0.029 ,  23.674
3cvr , A , 4 , 469 ,  0.070 ,  0.019 ,  31.734
1cja , A , 2 , 327 ,  0.180 ,  0.048 ,  39.462
2c0g , A , 2 , 229 ,  0.017 ,  0.029 ,  22.417
1opl , B , 3 , 365 ,  0.118 ,  0.028 ,  27.152
1ygy , B , 4 , 527 ,  0.091 ,  0.030 ,  28.373
3c8v , C , 4 , 456 ,  0.160 ,  0.053 ,  30.116
1ab4 , A , 3 , 477 ,  0.065 ,  0.025 ,  31.444
1w59 , A , 3 , 350 ,  0.289 ,  0.050 ,  21.892
2zp1 , A , 2 , 308 ,  0.221 ,  0.043 ,  20.950
2rdz , A , 2 , 443 ,  0.187 ,  0.043 ,  23.176
1jmu , B , 4 , 608 ,  0.067 ,  0.015 ,  41.097
1zcn , A , 2 , 143 ,  0.399 ,  0.052 ,  16.590
1u8b , A , 2 , 128 ,  0.039 ,  0.020 ,  20.482
2hza , A , 2 , 129 ,  0.078 ,  0.025 ,  19.026
3dpo , A , 2 , 223 ,  0.161 ,  0.030 ,  21.434
3bu2 , A , 2 , 189 ,  0.032 ,  0.027 ,  22.463
2bw0 , A , 2 , 309 ,  0.117 ,  0.036 ,  21.982
3a9s , A , 3 , 589 ,  0.121 ,  0.043 ,  25.738
2b5e , A , 4 , 483 ,  0.101 ,  0.022 ,  30.110
3ml1 , A , 4 , 808 ,  0.167 ,  0.056 ,  26.033
3c18 , A , 3 , 295 ,  0.041 ,  0.028 ,  24.193
1o9i , A , 2 , 266 ,  0.188 ,  0.022 ,  25.092
1ual , A , 2 , 243 ,  0.004 ,  0.024 ,  93.298
2a06 , B , 2 , 423 ,  0.111 ,  0.042 ,  29.777
1kl7 , A , 3 , 503 ,  0.195 ,  0.052 ,  22.841
2e28 , A , 4 , 587 ,  0.135 ,  0.026 ,  31.866
1ii7 , A , 2 , 333 ,  0.141 ,  0.039 ,  22.533
3lie , A , 3 , 266 ,  0.124 ,  0.035 ,  21.183
3gvj , A , 4 , 698 ,  0.013 ,  0.025 ,  33.558
1goi , A , 3 , 497 ,  0.191 ,  0.044 ,  26.374
1vqz , A , 2 , 327 ,  0.156 ,  0.043 ,  21.030
3h47 , A , 2 , 203 ,  0.054 ,  0.022 ,  22.720
1nty , A , 2 , 320 ,  0.034 ,  0.030 ,  24.252
1qlm , A , 2 , 316 ,  0.256 ,  0.058 ,  21.287
3hbu , P , 2 , 463 ,  0.153 ,  0.035 ,  26.814
2fj8 , A , 2 , 120 ,  0.117 ,  0.036 ,  17.620
1dg3 , A , 2 , 540 ,  0.080 ,  0.013 ,  39.481
1k1y , B , 2 , 636 ,  0.148 ,  0.036 ,  28.881
1k5n , A , 2 , 285 ,  0.025 ,  0.027 ,  23.522
1dq3 , A , 4 , 454 ,  0.172 ,  0.039 ,  25.202
1a79 , A , 2 , 171 ,  0.058 ,  0.041 ,  18.255
1qzf , A , 3 , 519 ,  0.104 ,  0.031 ,  106.902
1hbn , B , 2 , 442 ,  0.120 ,  0.042 ,  24.453
1jey , B , 3 , 530 ,  0.079 ,  0.024 ,  29.698
1qtm , A , 4 , 539 ,  0.215 ,  0.037 ,  25.574
1u4g , A , 2 , 298 ,  0.272 ,  0.054 ,  19.023
3h9v , A , 2 , 329 ,  0.152 ,  0.016 ,  30.478
2h88 , B , 2 , 239 ,  0.163 ,  0.033 ,  21.729
2h88 , C , 2 , 139 ,  0.230 ,  0.015 ,  23.432
2re3 , A , 3 , 186 ,  0.183 ,  0.039 ,  18.843
1k2f , A , 2 , 190 ,  0.237 ,  0.039 ,  19.155
1b47 , A , 3 , 304 ,  0.158 ,  0.039 ,  21.296
2y1e , A , 3 , 374 ,  0.160 ,  0.053 ,  20.495
1lla , A , 3 , 600 ,  0.162 ,  0.050 ,  24.262
1ltl , A , 3 , 239 ,  0.192 ,  0.038 ,  21.560
1xt0 , B , 2 , 200 ,  0.165 ,  0.037 ,  21.463
2wxu , A , 2 , 361 ,  0.169 ,  0.048 ,  22.173
1sh0 , A , 4 , 502 ,  0.135 ,  0.043 ,  23.914
1kq3 , A , 2 , 364 ,  0.212 ,  0.052 ,  21.127
1xub , A , 2 , 290 ,  0.179 ,  0.057 ,  18.690
1ppr , M , 2 , 312 ,  0.221 ,  0.038 ,  22.427
3gku , A , 3 , 199 ,  0.186 ,  0.014 ,  27.745
1skz , A , 2 , 104 ,  0.231 ,  0.039 ,  15.388
1oct , C , 2 , 131 ,  0.015 ,  0.018 ,  20.607
2oux , A , 2 , 246 ,  0.093 ,  0.035 ,  21.502
1xfx , A , 4 , 735 ,  0.005 ,  0.016 ,  38.777
3fmt , E , 2 , 162 ,  0.019 ,  0.031 ,  19.154
3jyu , B , 2 , 213 ,  0.070 ,  0.023 ,  23.828
2bmo , A , 2 , 469 ,  0.186 ,  0.052 ,  23.445
1mow , G , 2 , 233 ,  0.210 ,  0.037 ,  21.419
1d5t , A , 3 , 433 ,  0.180 ,  0.045 ,  23.544
1t3q , C , 3 , 285 ,  0.253 ,  0.046 ,  22.862
2hbw , A , 2 , 251 ,  0.199 ,  0.052 ,  18.704
1q33 , A , 2 , 291 ,  0.079 ,  0.037 ,  22.066
2e5y , A , 2 , 133 ,  0.143 ,  0.042 ,  16.927
3ka2 , A , 2 , 200 ,  0.460 ,  0.050 ,  17.190
3k9o , A , 2 , 198 ,  0.222 ,  0.041 ,  18.556
1vme , B , 2 , 404 ,  0.099 ,  0.035 ,  24.918
1a8v , A , 2 , 115 ,  0.113 ,  0.045 ,  14.888
1td6 , A , 3 , 286 ,  0.161 ,  0.044 ,  22.742
2g50 , A , 3 , 546 ,  0.288 ,  0.045 ,  25.010
3e2o , A , 2 , 294 ,  0.238 ,  0.056 ,  21.187
1mje , A , 4 , 600 ,  0.038 ,  0.016 ,  40.242
1clc , A , 2 , 541 ,  0.261 ,  0.049 ,  25.894
2phn , A , 2 , 273 ,  0.158 ,  0.048 ,  19.773
2fb5 , A , 2 , 204 ,  0.123 ,  0.036 ,  21.882
1x3l , A , 2 , 436 ,  0.080 ,  0.037 ,  25.050
2p3y , A , 4 , 447 ,  0.150 ,  0.040 ,  26.062
3hn7 , A , 3 , 488 ,  0.162 ,  0.050 ,  22.921
1pmi , A , 3 , 440 ,  0.150 ,  0.042 ,  23.884
2e6f , A , 2 , 312 ,  0.276 ,  0.060 ,  20.634
1x9y , A , 2 , 346 ,  0.223 ,  0.050 ,  20.427
1lbu , A , 2 , 214 ,  0.285 ,  0.053 ,  18.022
2qgm , A , 3 , 381 ,  0.176 ,  0.045 ,  22.593
3doa , A , 3 , 266 ,  0.169 ,  0.041 ,  21.788
2fef , A , 2 , 283 ,  0.237 ,  0.049 ,  19.337
3s46 , A , 2 , 366 ,  0.175 ,  0.034 ,  24.824
1b8f , A , 2 , 506 ,  0.103 ,  0.034 ,  26.727
2aua , A , 2 , 202 ,  0.218 ,  0.029 ,  21.586
1k3e , A , 2 , 141 ,  0.021 ,  0.020 ,  22.412
2dwc , B , 3 , 409 ,  0.200 ,  0.049 ,  22.170
3bb0 , A , 2 , 575 ,  0.245 ,  0.055 ,  23.213
3pfg , A , 2 , 242 ,  0.211 ,  0.051 ,  17.594
1i7o , A , 2 , 421 ,  0.097 ,  0.050 ,  21.901
1w3f , A , 2 , 312 ,  0.138 ,  0.017 ,  30.865
2auw , A , 2 , 156 ,  0.135 ,  0.031 ,  19.767
3mud , A , 2 , 173 ,  0.058 ,  0.017 ,  25.058
3osn , A , 4 , 385 ,  0.132 ,  0.032 ,  24.307
1txg , A , 2 , 335 ,  0.119 ,  0.049 ,  21.814
1cjc , A , 2 , 455 ,  0.147 ,  0.040 ,  23.866
1x1o , B , 2 , 276 ,  0.170 ,  0.029 ,  24.247
1p7t , B , 4 , 703 ,  0.169 ,  0.046 ,  33.411
1b8x , A , 3 , 260 ,  0.162 ,  0.036 ,  22.338
1emu , A , 2 , 136 ,  0.184 ,  0.041 ,  17.964
3owa , A , 4 , 582 ,  0.175 ,  0.048 ,  24.711
1qd1 , A , 2 , 329 ,  0.064 ,  0.053 ,  20.061
1uly , A , 2 , 185 ,  0.151 ,  0.030 ,  19.857
1q7e , A , 2 , 413 ,  0.104 ,  0.027 ,  26.949
1m1g , D , 3 , 239 ,  0.013 ,  0.020 ,  24.927
1yz9 , A , 2 , 220 ,  0.127 ,  0.024 ,  23.079
2r01 , A , 2 , 201 ,  0.104 ,  0.042 ,  18.859
3ckd , A , 3 , 257 ,  0.148 ,  0.031 ,  21.448
2is6 , B , 4 , 652 ,  0.069 ,  0.039 ,  28.222
1ofd , A , 4 , 1491 ,  0.146 ,  0.051 ,  35.210
1jaj , A , 2 , 174 ,  0.121 ,  0.044 ,  17.328
2qj2 , A , 2 , 179 ,  0.028 ,  0.040 ,  18.623
2jhf , A , 2 , 392 ,  0.199 ,  0.053 ,  21.112
1dc1 , A , 2 , 310 ,  0.068 ,  0.027 ,  25.709
1lsl , A , 2 , 113 ,  0.035 ,  0.005 ,  32.608
2qsd , B , 2 , 144 ,  0.215 ,  0.044 ,  16.556
1q2l , A , 4 , 937 ,  0.032 ,  0.028 ,  34.478
2r6g , F , 4 , 490 ,  0.078 ,  0.014 ,  35.824
3cwv , A , 2 , 350 ,  0.123 ,  0.039 ,  22.414
1gvk , B , 2 , 256 ,  0.395 ,  0.068 ,  46.971
1su3 , A , 2 , 415 ,  0.072 ,  0.034 ,  25.357
1jj2 , K , 2 , 145 ,  0.021 ,  0.008 ,  30.326
2d1c , A , 2 , 495 ,  0.089 ,  0.034 ,  28.091
1msk , A , 2 , 327 ,  0.177 ,  0.041 ,  21.367
1f00 , I , 3 , 282 ,  0.089 ,  0.013 ,  31.567
1br9 , A , 2 , 182 ,  0.093 ,  0.040 ,  18.200
2ra9 , A , 2 , 129 ,  0.271 ,  0.045 ,  15.808
1ytb , A , 2 , 180 ,  0.094 ,  0.027 ,  21.256
1xqs , C , 2 , 165 ,  0.127 ,  0.031 ,  19.846
2ptr , B , 3 , 456 ,  0.127 ,  0.021 ,  31.025
2qgq , B , 2 , 264 ,  0.212 ,  0.042 ,  19.881
3n4i , B , 2 , 165 ,  0.248 ,  0.044 ,  16.959
1mox , A , 3 , 499 ,  0.034 ,  0.031 ,  27.399
1tua , A , 2 , 189 ,  0.069 ,  0.037 ,  19.845
3f6y , A , 2 , 235 ,  0.089 ,  0.043 ,  19.683
3ca8 , A , 2 , 266 ,  0.211 ,  0.051 ,  20.331
2c7p , A , 2 , 329 ,  0.176 ,  0.049 ,  21.952
1qhd , A , 2 , 397 ,  0.106 ,  0.022 ,  28.712
2ck3 , A , 3 , 491 ,  0.189 ,  0.038 ,  29.044
2ck3 , F , 3 , 469 ,  0.126 ,  0.038 ,  27.389
1eqj , A , 2 , 508 ,  0.053 ,  0.049 ,  24.272
1a6q , A , 2 , 363 ,  0.168 ,  0.043 ,  22.742
1vli , A , 2 , 350 ,  0.160 ,  0.045 ,  22.596
1wvf , A , 4 , 539 ,  0.160 ,  0.050 ,  23.323
3c9u , A , 2 , 308 ,  0.237 ,  0.050 ,  22.992
1fjr , A , 2 , 188 ,  0.165 ,  0.045 ,  17.874
1h4a , X , 2 , 174 ,  0.052 ,  0.049 ,  17.388
3e6p , L , 2 , 151 ,  0.060 ,  0.017 ,  22.871
1c7c , A , 2 , 283 ,  0.028 ,  0.032 ,  21.936
1x9n , A , 4 , 626 ,  0.073 ,  0.035 ,  28.091
1nuh , A , 3 , 555 ,  0.146 ,  0.039 ,  26.996
1i2a , A , 2 , 212 ,  0.066 ,  0.036 ,  19.783
1ecl , A , 4 , 552 ,  0.082 ,  0.026 ,  30.378
2z6r , A , 2 , 264 ,  0.095 ,  0.040 ,  23.104
2uzy , B , 4 , 630 ,  0.057 ,  0.023 ,  33.390
3cov , A , 2 , 288 ,  0.153 ,  0.045 ,  19.228
2qee , A , 3 , 422 ,  0.194 ,  0.046 ,  23.449
3agf , A , 2 , 299 ,  0.301 ,  0.061 ,  19.703
3cdd , F , 3 , 323 ,  0.207 ,  0.033 ,  24.835
2bf6 , A , 2 , 449 ,  0.281 ,  0.053 ,  23.314
3ckc , A , 3 , 500 ,  0.230 ,  0.053 ,  22.062
3c2q , A , 2 , 316 ,  0.098 ,  0.035 ,  23.139
1v33 , A , 2 , 346 ,  0.205 ,  0.041 ,  22.705
3eam , A , 2 , 311 ,  0.080 ,  0.015 ,  30.759
2nlk , A , 2 , 553 ,  0.043 ,  0.036 ,  27.100
2r6i , A , 2 , 263 ,  0.194 ,  0.036 ,  22.257
1e5r , A , 2 , 260 ,  0.192 ,  0.041 ,  19.969
3clq , A , 4 , 400 ,  0.253 ,  0.055 ,  23.001
3p0b , A , 2 , 530 ,  0.175 ,  0.051 ,  23.159
1ush , A , 2 , 515 ,  0.076 ,  0.043 ,  24.847
1feu , A , 2 , 185 ,  0.119 ,  0.026 ,  21.070
1na6 , A , 2 , 365 ,  0.164 ,  0.037 ,  23.851
1j5q , A , 2 , 413 ,  0.191 ,  0.041 ,  23.917
3im9 , A , 2 , 313 ,  0.240 ,  0.053 ,  21.661
1vl2 , D , 2 , 389 ,  0.183 ,  0.035 ,  25.045
1qs2 , A , 2 , 401 ,  0.130 ,  0.042 ,  23.112
3hhs , A , 3 , 671 ,  0.209 ,  0.046 ,  26.126
1tke , A , 3 , 224 ,  0.277 ,  0.043 ,  19.280
1v4t , A , 2 , 424 ,  0.132 ,  0.036 ,  25.456
1eqf , A , 2 , 267 ,  0.116 ,  0.036 ,  21.267
1t2d , A , 2 , 315 ,  0.276 ,  0.053 ,  19.903
1e8b , A , 3 , 160 ,  0.062 ,  0.036 ,  17.654
