1ssq , A , 2 , 128   , 52   76   , 39   42   47   , 35   26   39   28  
3n4i , B , 2 , 85   , 43   42   , 28   37   20   , 25   21   10   29  
2ghj , B , 2 , 36   , 25   11   , 16   11   9   , 13   6   12   5  
3cov , A , 2 , 148   , 57   91   , 58   49   41   , 42   24   28   54  
3p0b , A , 2 , 308   , 155   153   , 111   110   87   , 90   74   95   49  
1iak , B , 2 , 91   , 50   41   , 25   40   26   , 30   22   20   19  
1n93 , X , 2 , 138   , 90   48   , 63   41   34   , 46   59   0   33  
1vzy , A , 2 , 154   , 18   136   , 15   74   65   , 44   47   48   15  
2h88 , C , 2 , 50   , 22   28   , 29   10   11   , 26   5   9   10  
3i4d , H , 2 , 122   , 92   30   , 29   69   24   , 18   37   22   45  
2qia , A , 2 , 132   , 72   60   , 38   43   51   , 32   28   34   38  
2zp1 , A , 2 , 160   , 96   64   , 50   52   58   , 36   46   45   33  
2e5y , A , 2 , 59   , 44   15   , 8   27   24   , 13   14   24   8  
1clc , A , 2 , 335   , 193   142   , 123   105   107   , 88   82   93   72  
1mgp , A , 2 , 147   , 83   64   , 56   55   36   , 51   35   31   30  
1t2d , A , 2 , 166   , 74   92   , 66   38   62   , 33   48   33   52  
1xt0 , B , 2 , 83   , 40   43   , 27   35   21   , 21   24   25   13  
1k30 , A , 2 , 181   , 114   67   , 68   61   52   , 43   50   63   25  
1a8v , A , 2 , 47   , 25   22   , 12   14   21   , 12   13   15   7  
2pv7 , A , 2 , 153   , 69   84   , 41   58   54   , 54   35   45   19  
3c2u , A , 2 , 361   , 215   146   , 121   128   112   , 102   87   105   67  
1c7c , A , 2 , 144   , 72   72   , 37   71   36   , 39   40   33   32  
1rzh , M , 2 , 174   , 73   101   , 69   38   67   , 64   38   36   36  
2fpn , A , 2 , 67   , 18   49   , 18   27   22   , 23   18   12   14  
1a41 , A , 2 , 99   , 48   51   , 29   43   27   , 25   18   27   29  
1gmu , A , 2 , 65   , 35   30   , 25   25   15   , 10   16   24   15  
1zcn , A , 2 , 59   , 31   28   , 9   19   31   , 15   20   9   15  
3cwv , A , 2 , 184   , 100   84   , 43   92   49   , 53   48   39   44  
1vqz , A , 2 , 161   , 105   56   , 57   48   56   , 42   41   40   38  
2c0g , A , 2 , 0   , 0   0   , 0   0   0   , 0   0   0   0  
1e3a , A , 2 , 154   , 97   57   , 72   48   34   , 42   50   34   28  
1uha , A , 2 , 28   , 13   15   , 10   13   5   , 10   9   5   4  
3fmt , E , 2 , 67   , 12   55   , 21   12   34   , 16   12   16   23  
1lsl , A , 2 , 22   , 11   11   , 7   7   8   , 5   6   5   6  
1o9i , A , 2 , 197   , 135   62   , 78   32   87   , 78   25   8   86  
1dl5 , A , 2 , 183   , 84   99   , 62   67   54   , 49   42   51   41  
2a9d , A , 2 , 217   , 108   109   , 65   79   73   , 61   61   46   49  
1dkg , A , 2 , 71   , 58   13   , 50   8   13   , 6   21   7   37  
1ppr , M , 2 , 113   , 58   55   , 48   34   31   , 29   36   27   21  
3c24 , A , 2 , 163   , 105   58   , 60   49   54   , 54   41   21   47  
2ph7 , A , 2 , 105   , 39   66   , 30   39   36   , 26   24   22   33  
2fb5 , A , 2 , 89   , 74   15   , 25   55   9   , 32   8   22   27  
2auw , A , 2 , 57   , 36   21   , 21   22   14   , 21   2   19   15  
3qxz , A , 2 , 165   , 108   57   , 69   38   58   , 38   56   44   27  
1lnz , A , 2 , 153   , 53   100   , 24   77   52   , 48   24   45   36  
1k5n , A , 2 , 148   , 102   46   , 41   54   53   , 37   40   47   24  
1dzf , A , 2 , 86   , 55   31   , 28   26   32   , 24   22   19   21  
1qiu , A , 2 , 153   , 39   114   , 77   36   40   , 66   21   39   27  
1ux6 , A , 2 , 87   , 57   30   , 22   30   35   , 30   11   34   12  
1joc , A , 2 , 0   , 0   0   , 0   0   0   , 0   0   0   0  
1jgt , A , 2 , 298   , 131   167   , 123   105   70   , 123   64   53   58  
1uly , A , 2 , 69   , 26   43   , 25   18   26   , 23   19   11   16  
1d3y , A , 2 , 167   , 110   57   , 69   36   62   , 56   45   36   30  
2ess , A , 2 , 114   , 56   58   , 41   36   37   , 32   20   35   27  
3cjr , B , 2 , 51   , 16   35   , 15   13   23   , 8   24   12   7  
1kq3 , A , 2 , 198   , 86   112   , 71   64   63   , 64   31   49   54  
1qnt , A , 2 , 72   , 35   37   , 21   28   23   , 17   19   18   18  
3k9o , A , 2 , 93   , 51   42   , 42   34   17   , 23   27   24   19  
2cnd , A , 2 , 126   , 44   82   , 56   40   30   , 35   14   30   47  
2p84 , A , 2 , 42   , 29   13   , 13   29   0   , 9   0   13   20  
1prt , B , 2 , 113   , 68   45   , 38   33   42   , 32   26   31   24  
2haw , A , 2 , 184   , 114   70   , 55   68   61   , 57   40   32   55  
2a25 , A , 2 , 68   , 36   32   , 23   28   17   , 13   16   23   16  
1ytf , D , 2 , 49   , 27   22   , 20   11   18   , 14   13   10   12  
1hnj , A , 2 , 170   , 97   73   , 52   54   64   , 63   45   38   24  
1inl , C , 2 , 191   , 67   124   , 77   57   57   , 49   47   47   48  
3h90 , A , 2 , 123   , 67   56   , 61   42   20   , 53   20   11   39  
1k2f , A , 2 , 85   , 21   64   , 41   36   8   , 31   8   17   29  
2i15 , A , 2 , 42   , 38   4   , 0   30   12   , 12   0   10   20  
2hxv , A , 2 , 178   , 104   74   , 39   72   67   , 38   57   38   45  
3nt1 , A , 2 , 341   , 167   174   , 82   129   130   , 66   118   85   72  
3jyu , B , 2 , 82   , 51   31   , 24   26   32   , 18   20   22   22  
3cj8 , B , 3 , 117   , 34   83   , 33   44   40   , 32   16   37   32  
1cuk , A , 3 , 74   , 14   60   , 33   13   28   , 15   27   13   19  
1jey , B , 3 , 288   , 167   121   , 31   153   104   , 153   88   32   15  
1gql , A , 3 , 457   , 264   193   , 136   152   169   , 116   116   142   83  
1t3q , C , 3 , 162   , 79   83   , 40   58   64   , 40   54   32   36  
1r0v , A , 3 , 142   , 72   70   , 54   36   52   , 37   37   35   33  
1vcl , A , 3 , 223   , 134   89   , 72   75   76   , 69   68   42   44  
3swo , B , 3 , 249   , 124   125   , 79   85   85   , 66   62   60   61  
1d4v , A , 3 , 36   , 14   22   , 14   17   5   , 11   9   3   13  
1ki0 , A , 3 , 101   , 68   33   , 38   31   32   , 30   26   29   16  
3hn4 , A , 3 , 115   , 48   67   , 44   38   33   , 33   20   42   20  
1mox , A , 3 , 256   , 143   113   , 98   125   33   , 98   51   30   77  
1e8b , A , 3 , 56   , 37   19   , 22   15   19   , 14   22   15   5  
1r8e , A , 3 , 105   , 77   28   , 50   28   27   , 9   33   19   44  
1vq8 , P , 3 , 26   , 15   11   , 15   10   1   , 10   15   1   0  
1opl , B , 3 , 185   , 113   72   , 96   47   42   , 42   52   42   49  
3gku , A , 3 , 72   , 36   36   , 15   23   34   , 19   15   22   16  
3mvq , A , 3 , 320   , 33   287   , 125   32   163   , 107   104   34   75  
2re3 , A , 3 , 82   , 44   38   , 15   33   34   , 8   15   30   29  
2ck3 , A , 3 , 314   , 185   129   , 154   89   71   , 76   67   75   96  
2oas , A , 3 , 263   , 140   123   , 72   87   104   , 60   81   68   54  
1rwh , A , 3 , 432   , 236   196   , 170   174   88   , 94   82   152   104  
3k75 , E , 3 , 119   , 63   56   , 27   35   57   , 33   28   26   32  
2zbk , B , 3 , 237   , 198   39   , 170   26   41   , 21   38   85   93  
1uxy , A , 3 , 178   , 82   96   , 64   60   54   , 42   57   54   25  
2iah , A , 3 , 405   , 228   177   , 133   97   175   , 113   65   130   97  
1jec , A , 3 , 265   , 58   207   , 109   53   103   , 67   53   80   65  
3ffk , A , 3 , 169   , 59   110   , 56   60   53   , 56   31   53   29  
1e8c , A , 3 , 275   , 73   202   , 91   121   63   , 72   90   48   65  
2he7 , A , 3 , 126   , 51   75   , 36   48   42   , 26   35   27   38  
1h6w , A , 3 , 23   , 18   5   , 1   17   5   , 3   5   15   0  
3o08 , A , 3 , 266   , 154   112   , 61   104   101   , 65   78   66   57  
2oza , A , 3 , 173   , 57   116   , 94   26   53   , 51   40   74   8  
1l8q , A , 3 , 140   , 54   86   , 76   37   27   , 37   30   19   54  
2y1e , A , 3 , 217   , 130   87   , 74   69   74   , 62   61   54   40  
2zyd , A , 3 , 290   , 116   174   , 80   97   113   , 85   21   95   89  
3abq , A , 3 , 341   , 185   156   , 66   125   150   , 90   82   100   69  
1f00 , I , 3 , 121   , 80   41   , 34   49   38   , 37   22   43   19  
2q0z , X , 3 , 129   , 42   87   , 41   41   47   , 21   46   22   40  
3a9s , A , 3 , 396   , 247   149   , 126   136   134   , 105   83   92   116  
1td6 , A , 3 , 140   , 59   81   , 45   40   55   , 35   37   34   34  
1nt2 , B , 3 , 114   , 100   14   , 33   8   73   , 47   33   6   28  
1w59 , A , 3 , 189   , 115   74   , 102   85   2   , 51   62   76   0  
1ddt , A , 3 , 243   , 107   136   , 79   96   68   , 68   79   54   42  
1u8v , A , 3 , 335   , 115   220   , 92   151   92   , 91   75   77   92  
1b47 , A , 3 , 152   , 79   73   , 47   63   42   , 31   42   48   31  
1mpg , A , 3 , 149   , 66   83   , 55   42   52   , 51   32   34   32  
1sr8 , A , 3 , 145   , 66   79   , 36   75   34   , 34   43   33   35  
1bvp , 1 , 3 , 217   , 132   85   , 81   69   67   , 41   74   36   66  
3lie , A , 3 , 131   , 61   70   , 29   54   48   , 36   31   24   40  
3c18 , A , 3 , 160   , 61   99   , 37   63   60   , 57   34   27   42  
2gno , A , 3 , 138   , 67   71   , 47   66   25   , 31   47   25   35  
1olz , A , 3 , 344   , 242   102   , 138   94   112   , 89   31   123   101  
1dde , A , 3 , 146   , 83   63   , 54   66   26   , 31   24   63   28  
2jan , A , 3 , 202   , 72   130   , 68   44   90   , 51   51   44   56  
1np7 , B , 3 , 268   , 118   150   , 103   78   87   , 71   64   75   58  
2oq1 , A , 3 , 122   , 52   70   , 14   55   53   , 33   53   9   27  
1q25 , A , 3 , 217   , 144   73   , 80   74   63   , 59   61   43   54  
3git , A , 3 , 255   , 143   112   , 74   105   76   , 45   77   67   66  
1h6u , A , 3 , 139   , 70   69   , 60   49   30   , 44   39   34   22  
3d1g , A , 3 , 187   , 93   94   , 63   59   65   , 44   52   42   49  
1ulk , A , 3 , 54   , 25   29   , 17   18   19   , 9   18   18   9  
2ck3 , F , 3 , 301   , 183   118   , 77   94   130   , 72   87   70   72  
1sox , A , 3 , 260   , 120   140   , 49   104   107   , 75   79   42   64  
1mbm , D , 3 , 100   , 64   36   , 42   42   16   , 40   15   16   29  
1uzk , A , 3 , 0   , 0   0   , 0   0   0   , 0   0   0   0  
5req , B , 3 , 395   , 285   110   , 44   97   254   , 136   126   96   37  
2fml , A , 3 , 128   , 119   9   , 31   6   91   , 45   6   26   51  
1qzf , A , 3 , 314   , 117   197   , 131   92   91   , 83   89   81   61  
1xsz , A , 3 , 199   , 76   123   , 75   75   49   , 46   69   41   43  
1wvf , A , 4 , 310   , 159   151   , 120   108   82   , 81   67   72   90  
3a21 , A , 4 , 356   , 170   186   , 136   143   77   , 75   121   73   87  
1iq8 , A , 4 , 371   , 156   215   , 145   110   116   , 110   77   103   81  
2ahx , A , 4 , 283   , 151   132   , 121   104   58   , 104   93   40   46  
2fo0 , A , 4 , 230   , 85   145   , 63   102   65   , 50   95   53   32  
2fmp , A , 4 , 152   , 61   91   , 67   47   38   , 35   56   28   33  
1ord , A , 4 , 477   , 139   338   , 138   211   128   , 143   151   47   136  
3hu3 , A , 4 , 220   , 95   125   , 82   51   87   , 87   44   51   38  
1pfx , L , 4 , 38   , 26   12   , 15   12   11   , 8   10   7   13  
1sqg , A , 4 , 228   , 86   142   , 88   85   55   , 69   62   50   47  
1kfi , A , 4 , 345   , 200   145   , 130   122   93   , 73   131   87   54  
2hyv , A , 4 , 147   , 78   69   , 41   40   66   , 35   38   35   39  
2uvo , A , 4 , 85   , 48   37   , 36   22   27   , 22   15   26   22  
2gy5 , A , 4 , 202   , 98   104   , 82   54   66   , 59   55   44   44  
2au3 , A , 4 , 193   , 79   114   , 45   70   78   , 43   23   66   61  
1ggt , A , 4 , 404   , 181   223   , 134   107   163   , 120   107   92   85  
2b5e , A , 4 , 206   , 146   60   , 54   53   99   , 53   53   55   45  
1gu2 , A , 1 , 48   , 32   16   , 20   18   10   , 20   7   8   13  
2eng , A , 1 , 105   , 49   56   , 32   41   32   , 30   24   25   26  
2bbv , D , 1 , 5   , 2   3   , 3   0   2   , 2   3   0   0  
1gcc , A , 1 , 19   , 8   11   , 9   7   3   , 3   4   3   9  
2kdc , A , 1 , 32   , 31   1   , 22   0   10   , 8   0   19   5  
2xov , A , 1 , 84   , 41   43   , 32   28   24   , 18   24   14   28  
2aeb , B , 1 , 179   , 73   106   , 64   53   62   , 39   45   52   43  
1lsh , B , 1 , 0   , 0   0   , 0   0   0   , 0   0   0   0  
1hyn , R , 1 , 177   , 83   94   , 54   73   50   , 35   51   45   46  
1gh9 , A , 1 , 17   , 17   0   , 0   7   10   , 4   9   0   4  
1vju , B , 1 , 157   , 60   97   , 37   77   43   , 46   40   40   31  
3mv4 , M , 1 , 139   , 56   83   , 36   45   58   , 32   32   40   35  
1okc , A , 1 , 124   , 41   83   , 80   20   24   , 20   40   45   19  
1h16 , A , 1 , 487   , 207   280   , 153   188   146   , 103   117   142   125  
1dhn , A , 1 , 44   , 20   24   , 16   8   20   , 21   8   4   11  
1n8v , B , 1 , 34   , 12   22   , 8   15   11   , 11   4   14   5  
1auu , A , 1 , 21   , 15   6   , 5   8   8   , 8   7   6   0  
1xs0 , C , 1 , 61   , 31   30   , 17   26   18   , 12   11   14   24  
3mab , A , 1 , 41   , 22   19   , 11   15   15   , 10   9   12   10  
3ik5 , C , 1 , 49   , 18   31   , 12   24   13   , 8   13   10   18  
1ow1 , A , 1 , 0   , 0   0   , 0   0   0   , 0   0   0   0  
1xpp , D , 1 , 46   , 8   38   , 20   8   18   , 13   7   11   15  
3cmb , A , 1 , 147   , 56   91   , 45   54   48   , 39   39   32   37  
3fy6 , B , 1 , 58   , 30   28   , 26   17   15   , 23   17   11   7  
2hhg , A , 1 , 50   , 17   33   , 4   28   18   , 22   12   16   0  
1jni , A , 1 , 11   , 10   1   , 5   1   5   , 2   5   1   3  
2wlv , A , 1 , 65   , 39   26   , 37   15   13   , 19   11   19   16  
2jli , A , 1 , 45   , 14   31   , 9   19   17   , 15   13   3   14  
2ny1 , A , 1 , 152   , 69   83   , 66   53   33   , 43   28   48   33  
1vps , B , 1 , 175   , 113   62   , 56   48   71   , 54   27   38   56  
1whi , A , 1 , 53   , 30   23   , 20   20   13   , 14   19   10   10  
1l9l , A , 1 , 23   , 10   13   , 9   6   8   , 5   5   6   7  
2hs1 , A , 1 , 55   , 33   22   , 11   26   18   , 6   24   16   9  
3b9w , A , 1 , 193   , 89   104   , 73   64   56   , 48   59   36   50  
1vq8 , M , 1 , 79   , 67   12   , 34   11   34   , 3   36   10   30  
1m9o , A , 1 , 6   , 5   1   , 4   0   2   , 1   2   0   3  
1irq , A , 1 , 17   , 8   9   , 3   7   7   , 5   5   4   3  
2aib , A , 1 , 38   , 20   18   , 7   15   16   , 7   8   11   12  
3d31 , C , 1 , 146   , 47   99   , 40   42   64   , 9   33   60   44  
1y7j , A , 1 , 6   , 3   3   , 1   4   1   , 3   1   1   1  
1hp8 , A , 1 , 19   , 11   8   , 11   2   6   , 5   2   2   10  
1r45 , A , 1 , 98   , 32   66   , 27   33   38   , 24   27   28   19  
1aa3 , A , 1 , 21   , 8   13   , 7   11   3   , 5   8   1   7  
2w2e , A , 1 , 120   , 55   65   , 40   22   58   , 37   53   0   30  
1olg , A , 1 , 9   , 2   7   , 3   6   0   , 4   0   0   5  
2ag4 , A , 1 , 56   , 22   34   , 24   21   11   , 12   21   10   13  
1jfw , A , 1 , 34   , 15   19   , 9   13   12   , 7   6   12   9  
1mc2 , A , 1 , 0   , 0   0   , 0   0   0   , 0   0   0   0  
3dt5 , A , 1 , 47   , 27   20   , 9   21   17   , 10   21   8   8  
2k1g , A , 1 , 54   , 22   32   , 27   20   7   , 15   5   20   14  
1apj , A , 1 , 1   , 0   1   , 1   0   0   , 1   0   0   0  
3bjq , J , 1 , 172   , 56   116   , 50   58   64   , 45   58   27   42  
3o1c , A , 1 , 46   , 18   28   , 13   16   17   , 12   8   15   11  
2nqw , A , 1 , 35   , 19   16   , 13   13   9   , 9   9   6   11  
2fpq , A , 1 , 225   , 122   103   , 69   96   60   , 59   42   62   62  
1fvg , A , 1 , 93   , 52   41   , 30   31   32   , 22   26   23   22  
2gjv , A , 1 , 73   , 45   28   , 12   35   26   , 29   21   7   16  
1ibt , C , 1 , 51   , 25   26   , 7   26   18   , 16   19   9   7  
1wfe , A , 1 , 9   , 0   9   , 0   9   0   , 0   9   0   0  
1xn8 , A , 1 , 40   , 10   30   , 19   21   0   , 0   5   16   19  
2fi0 , A , 1 , 30   , 22   8   , 14   11   5   , 8   10   8   4  
3kic , A , 1 , 383   , 200   183   , 140   60   183   , 107   71   113   92  
1oqj , A , 1 , 37   , 13   24   , 14   8   15   , 6   7   15   9  
1rg8 , A , 1 , 78   , 37   41   , 22   31   25   , 22   14   20   22  
1tt8 , A , 1 , 80   , 39   41   , 23   34   23   , 20   20   17   23  
2i3f , A , 1 , 109   , 44   65   , 32   37   40   , 26   26   21   36  
2h5n , C , 1 , 68   , 36   32   , 24   19   25   , 11   20   13   24  
