1m9o , A , 1 , 40 ,  0.300 ,  0.040
3fy6 , B , 1 , 122 ,  0.344 ,  0.039
2h5n , C , 1 , 125 ,  0.400 ,  0.063
1c6v , X , 1 , 55 ,  0.473 ,  0.050
1j57 , A , 1 , 143 ,  0.455 ,  0.050
3o79 , B , 1 , 109 ,  0.321 ,  0.045
2q03 , B , 1 , 133 ,  0.429 ,  0.045
3ccd , A , 1 , 88 ,  0.591 ,  0.069
1olg , A , 1 , 42 ,  0.286 ,  0.019
3bjq , J , 1 , 296 ,  0.132 ,  0.035
1i4j , A , 1 , 110 ,  0.309 ,  0.038
1eo0 , A , 1 , 77 ,  0.519 ,  0.065
1lkk , A , 1 , 105 ,  0.381 ,  0.054
1oai , A , 1 , 59 ,  0.542 ,  0.057
2q5x , A , 1 , 151 ,  0.272 ,  0.040
1x6m , A , 1 , 196 ,  0.219 ,  0.046
2qw6 , D , 1 , 86 ,  0.477 ,  0.066
3ctv , A , 1 , 90 ,  0.333 ,  0.054
1gpr , A , 1 , 158 ,  0.418 ,  0.061
1ghh , A , 1 , 81 ,  0.432 ,  0.046
2hqv , A , 1 , 167 ,  0.216 ,  0.040
1apj , A , 1 , 74 ,  0.311 ,  0.065
2k1g , A , 1 , 129 ,  0.465 ,  0.062
1wjx , A , 1 , 112 ,  0.473 ,  0.055
1adn , A , 1 , 92 ,  0.087 ,  0.028
1sdi , A , 1 , 214 ,  0.294 ,  0.058
3os4 , A , 1 , 430 ,  0.235 ,  0.057
2r0x , A , 1 , 175 ,  0.257 ,  0.060
1hn6 , A , 1 , 110 ,  0.027 ,  0.008
2z7f , I , 1 , 50 ,  0.300 ,  0.048
2os0 , A , 1 , 179 ,  0.251 ,  0.053
3h0n , A , 1 , 192 ,  0.354 ,  0.047
3c7x , A , 1 , 196 ,  0.260 ,  0.057
1qi9 , A , 1 , 555 ,  0.180 ,  0.046
2h3l , B , 1 , 98 ,  0.459 ,  0.057
3b9w , A , 1 , 366 ,  0.383 ,  0.061
1vcc , A , 1 , 77 ,  0.364 ,  0.055
1g6x , A , 1 , 61 ,  0.410 ,  0.059
1tba , A , 1 , 67 ,  0.478 ,  0.036
1n8v , B , 1 , 103 ,  0.243 ,  0.051
1f5x , A , 1 , 208 ,  0.303 ,  0.041
1bea , A , 1 , 116 ,  0.379 ,  0.056
1wvk , A , 1 , 86 ,  0.035 ,  0.011
1xdy , G , 1 , 261 ,  0.352 ,  0.058
3c05 , A , 1 , 59 ,  0.356 ,  0.034
2qv8 , A , 1 , 152 ,  0.322 ,  0.054
3iis , M , 1 , 169 ,  0.142 ,  0.045
1rtq , A , 1 , 291 ,  0.371 ,  0.065
2qud , A , 1 , 140 ,  0.157 ,  0.031
1p4p , A , 1 , 140 ,  0.250 ,  0.045
3g74 , C , 1 , 83 ,  0.337 ,  0.043
1gu2 , A , 1 , 124 ,  0.347 ,  0.050
1jke , A , 1 , 145 ,  0.434 ,  0.052
1jg1 , A , 1 , 215 ,  0.279 ,  0.060
3n2w , D , 1 , 368 ,  0.293 ,  0.058
3mhj , A , 1 , 209 ,  0.301 ,  0.053
1puc , A , 1 , 101 ,  0.069 ,  0.028
1f08 , B , 1 , 145 ,  0.359 ,  0.055
1a1x , A , 1 , 106 ,  0.396 ,  0.052
1oqj , A , 1 , 90 ,  0.333 ,  0.060
2y1q , A , 1 , 139 ,  0.374 ,  0.065
2yve , B , 1 , 172 ,  0.140 ,  0.034
1bx7 , A , 1 , 51 ,  0.196 ,  0.032
2oiz , H , 1 , 131 ,  0.550 ,  0.071
3cla , A , 1 , 213 ,  0.263 ,  0.047
1co4 , A , 1 , 42 ,  0.071 ,  0.039
3eoj , A , 1 , 416 ,  0.260 ,  0.040
2vxp , A , 1 , 131 ,  0.382 ,  0.059
1tt8 , A , 1 , 164 ,  0.244 ,  0.058
2dpf , A , 1 , 111 ,  0.297 ,  0.044
1jyh , A , 1 , 155 ,  0.361 ,  0.047
1d0q , A , 1 , 102 ,  0.186 ,  0.043
1k0e , A , 1 , 437 ,  0.297 ,  0.057
3n08 , B , 1 , 165 ,  0.291 ,  0.057
1t9i , A , 1 , 153 ,  0.190 ,  0.043
1p9g , A , 1 , 42 ,  0.690 ,  0.090
1xkn , A , 1 , 344 ,  0.276 ,  0.057
2b1y , A , 1 , 102 ,  0.059 ,  0.012
1n0z , A , 1 , 45 ,  0.222 ,  0.047
3fci , A , 1 , 225 ,  0.240 ,  0.056
3fgh , A , 1 , 74 ,  0.270 ,  0.029
2d48 , A , 1 , 129 ,  0.457 ,  0.051
1u89 , A , 1 , 139 ,  0.324 ,  0.037
1ewn , A , 1 , 200 ,  0.370 ,  0.059
1ijy , A , 1 , 122 ,  0.361 ,  0.053
1wj0 , A , 1 , 58 ,  0.328 ,  0.054
2hfq , A , 1 , 85 ,  0.424 ,  0.054
3ak8 , F , 1 , 164 ,  0.329 ,  0.045
1qys , A , 1 , 91 ,  0.495 ,  0.056
1dy5 , A , 1 , 123 ,  0.309 ,  0.050
3kan , A , 1 , 125 ,  0.408 ,  0.047
1tx4 , A , 1 , 196 ,  0.163 ,  0.050
1u84 , A , 1 , 81 ,  0.556 ,  0.059
2hi6 , A , 1 , 132 ,  0.318 ,  0.067
2wqf , A , 1 , 193 ,  0.326 ,  0.041
1h3l , B , 1 , 78 ,  0.333 ,  0.044
1tlj , A , 1 , 189 ,  0.127 ,  0.034
1pc6 , A , 1 , 141 ,  0.028 ,  0.021
2rff , A , 1 , 118 ,  0.449 ,  0.052
1h8g , A , 1 , 92 ,  0.239 ,  0.031
2fpq , A , 1 , 426 ,  0.254 ,  0.050
1jg5 , A , 1 , 83 ,  0.277 ,  0.055
3c5n , A , 1 , 232 ,  0.280 ,  0.053
2ny1 , A , 1 , 305 ,  0.272 ,  0.042
1s9u , A , 1 , 198 ,  0.227 ,  0.050
1f3m , A , 1 , 70 ,  0.171 ,  0.029
3fgx , A , 1 , 96 ,  0.312 ,  0.044
3c8l , B , 1 , 124 ,  0.427 ,  0.044
1x6z , A , 1 , 119 ,  0.311 ,  0.047
2fic , A , 1 , 191 ,  0.157 ,  0.011
1ryk , A , 1 , 69 ,  0.594 ,  0.057
1o5e , L , 1 , 110 ,  0.382 ,  0.055
1mxr , A , 1 , 339 ,  0.248 ,  0.044
1okc , A , 1 , 292 ,  0.226 ,  0.042
3sj5 , A , 1 , 195 ,  0.179 ,  0.046
3fea , A , 1 , 83 ,  0.325 ,  0.054
1ozn , A , 1 , 284 ,  0.201 ,  0.033
2raa , A , 1 , 176 ,  0.330 ,  0.059
1kmt , A , 1 , 138 ,  0.333 ,  0.043
1auu , A , 1 , 55 ,  0.345 ,  0.052
1rya , A , 1 , 160 ,  0.300 ,  0.053
2wsc , K , 1 , 84 ,  0.226 ,  0.014
2wsc , N , 1 , 85 ,  0.071 ,  0.007
2wcw , C , 1 , 122 ,  0.295 ,  0.057
1ev0 , A , 1 , 58 ,  0.328 ,  0.028
2j7a , C , 1 , 146 ,  0.158 ,  0.031
1uyl , A , 1 , 207 ,  0.290 ,  0.054
3gby , A , 1 , 130 ,  0.154 ,  0.045
1hyw , A , 1 , 58 ,  0.500 ,  0.058
1d2t , A , 1 , 222 ,  0.275 ,  0.053
1hcc , A , 1 , 59 ,  0.339 ,  0.045
1d8h , A , 1 , 288 ,  0.215 ,  0.040
1vsr , A , 1 , 134 ,  0.291 ,  0.048
4ubp , A , 1 , 100 ,  0.420 ,  0.050
1j8e , A , 1 , 44 ,  0.250 ,  0.053
1du2 , A , 1 , 76 ,  0.276 ,  0.023
1hq1 , A , 1 , 76 ,  0.382 ,  0.055
2oqz , A , 1 , 205 ,  0.224 ,  0.051
2fr5 , B , 1 , 134 ,  0.463 ,  0.056
1g2r , A , 1 , 98 ,  0.520 ,  0.055
3b8p , B , 1 , 173 ,  0.214 ,  0.025
2xov , A , 1 , 182 ,  0.379 ,  0.055
1fqj , C , 1 , 38 ,  0.211 ,  0.044
1mk0 , A , 1 , 97 ,  0.381 ,  0.057
1daq , A , 1 , 71 ,  0.408 ,  0.058
1tdp , A , 1 , 111 ,  0.432 ,  0.058
2fwh , A , 1 , 134 ,  0.381 ,  0.064
2qhq , B , 1 , 118 ,  0.356 ,  0.052
3s4m , A , 1 , 121 ,  0.421 ,  0.053
2ikb , B , 1 , 150 ,  0.167 ,  0.048
2i3f , A , 1 , 211 ,  0.322 ,  0.057
2vb1 , A , 1 , 164 ,  0.439 ,  0.076
2cyj , A , 1 , 117 ,  0.342 ,  0.062
1njh , A , 1 , 107 ,  0.374 ,  0.055
1e0g , A , 1 , 48 ,  0.500 ,  0.062
2fi0 , A , 1 , 79 ,  0.228 ,  0.061
1o6a , A , 1 , 89 ,  0.135 ,  0.026
2aib , A , 1 , 98 ,  0.408 ,  0.052
1g10 , A , 1 , 102 ,  0.294 ,  0.041
2gyk , B , 1 , 130 ,  0.269 ,  0.055
1go4 , B , 1 , 195 ,  0.344 ,  0.048
3hht , A , 1 , 201 ,  0.065 ,  0.031
2ogf , A , 1 , 121 ,  0.248 ,  0.038
2i3h , B , 1 , 95 ,  0.200 ,  0.053
2i9x , A , 1 , 81 ,  0.259 ,  0.043
2hly , A , 1 , 206 ,  0.267 ,  0.053
3sm4 , C , 1 , 229 ,  0.223 ,  0.046
1hq0 , A , 1 , 295 ,  0.254 ,  0.061
1fgp , A , 1 , 70 ,  0.457 ,  0.065
1kq6 , A , 1 , 138 ,  0.326 ,  0.039
1tx9 , A , 1 , 141 ,  0.348 ,  0.056
2bbv , D , 1 , 16 ,  0.625 ,  0.051
2bj0 , A , 1 , 203 ,  0.286 ,  0.038
3pvv , A , 1 , 96 ,  0.615 ,  0.064
1jsu , C , 1 , 69 ,  0.058 ,  0.009
2iaz , A , 1 , 105 ,  0.200 ,  0.021
1ppj , I , 1 , 43 ,  0.140 ,  0.021
2yyv , B , 1 , 224 ,  0.330 ,  0.062
1cf4 , B , 1 , 44 ,  0.068 ,  0.010
3nl9 , A , 1 , 167 ,  0.084 ,  0.029
1p88 , A , 1 , 216 ,  0.343 ,  0.071
1t50 , A , 1 , 58 ,  0.259 ,  0.052
2e6i , A , 1 , 64 ,  0.078 ,  0.012
2nq2 , A , 1 , 308 ,  0.338 ,  0.049
2in5 , A , 1 , 190 ,  0.311 ,  0.045
1jh6 , A , 1 , 181 ,  0.232 ,  0.050
7ahl , A , 1 , 293 ,  0.140 ,  0.017
2ciw , A , 1 , 305 ,  0.233 ,  0.055
1vpu , A , 1 , 45 ,  0.578 ,  0.070
2a1k , A , 1 , 215 ,  0.070 ,  0.032
1lre , A , 1 , 81 ,  0.383 ,  0.041
2ju4 , A , 1 , 87 ,  0.034 ,  0.017
1qhl , A , 1 , 203 ,  0.227 ,  0.056
1iie , A , 1 , 75 ,  0.133 ,  0.017
2g03 , A , 1 , 183 ,  0.240 ,  0.059
1wn2 , A , 1 , 118 ,  0.407 ,  0.058
1jhf , B , 1 , 111 ,  0.270 ,  0.048
2ox6 , D , 1 , 161 ,  0.211 ,  0.034
1d66 , A , 1 , 57 ,  0.053 ,  0.011
1huf , A , 1 , 123 ,  0.276 ,  0.061
5csm , A , 1 , 250 ,  0.284 ,  0.040
1aa3 , A , 1 , 63 ,  0.524 ,  0.063
1sed , A , 1 , 113 ,  0.221 ,  0.032
2wqk , A , 1 , 263 ,  0.278 ,  0.047
1cwx , A , 1 , 44 ,  0.068 ,  0.014
1ceu , A , 1 , 51 ,  0.196 ,  0.017
1dhn , A , 1 , 121 ,  0.364 ,  0.040
1wa5 , B , 1 , 463 ,  0.091 ,  0.026
3cni , A , 1 , 145 ,  0.317 ,  0.048
1hhn , A , 1 , 101 ,  0.129 ,  0.016
3fyb , B , 1 , 85 ,  0.282 ,  0.033
1exk , A , 1 , 79 ,  0.139 ,  0.021
3fyl , A , 1 , 75 ,  0.387 ,  0.059
1lsh , B , 1 , 178 ,  0.225 ,  0.025
2k0s , A , 1 , 130 ,  0.238 ,  0.045
1qoj , A , 1 , 44 ,  0.477 ,  0.039
2jli , A , 1 , 112 ,  0.446 ,  0.070
1h7d , A , 1 , 49 ,  0.082 ,  0.007
2hs1 , A , 1 , 119 ,  0.378 ,  0.063
1tmc , A , 1 , 175 ,  0.354 ,  0.042
1f6v , A , 1 , 91 ,  0.385 ,  0.046
1v6p , A , 1 , 74 ,  0.486 ,  0.056
1wvq , C , 1 , 161 ,  0.037 ,  0.041
1mkn , A , 1 , 59 ,  0.339 ,  0.037
2kog , A , 1 , 116 ,  0.086 ,  0.005
1kid , A , 1 , 193 ,  0.264 ,  0.053
1nc7 , A , 1 , 113 ,  0.319 ,  0.044
1xs0 , C , 1 , 129 ,  0.341 ,  0.058
1xe1 , A , 1 , 89 ,  0.506 ,  0.067
1cfa , A , 1 , 71 ,  0.338 ,  0.059
3b9g , B , 1 , 328 ,  0.357 ,  0.065
2j5g , K , 1 , 250 ,  0.304 ,  0.056
3d3b , A , 1 , 161 ,  0.168 ,  0.068
3hms , A , 1 , 96 ,  0.469 ,  0.069
1bgf , A , 1 , 124 ,  0.137 ,  0.044
1gux , B , 1 , 141 ,  0.255 ,  0.056
1ryl , A , 1 , 157 ,  0.268 ,  0.051
1dj8 , A , 1 , 79 ,  0.430 ,  0.056
1iml , A , 1 , 76 ,  0.237 ,  0.035
1b79 , B , 1 , 103 ,  0.340 ,  0.063
1fre , A , 1 , 39 ,  0.179 ,  0.067
1pp0 , B , 1 , 194 ,  0.299 ,  0.047
1wpu , A , 1 , 147 ,  0.299 ,  0.050
3o1c , A , 1 , 137 ,  0.350 ,  0.061
1wzd , A , 1 , 209 ,  0.301 ,  0.052
3k7p , A , 1 , 158 ,  0.557 ,  0.063
1aks , A , 1 , 125 ,  0.280 ,  0.047
2q22 , A , 1 , 129 ,  0.457 ,  0.054
2gjv , A , 1 , 136 ,  0.279 ,  0.040
1dev , B , 1 , 41 ,  0.146 ,  0.010
2jz8 , A , 1 , 87 ,  0.241 ,  0.044
1nxh , A , 1 , 119 ,  0.067 ,  0.025
3fp5 , A , 1 , 109 ,  0.229 ,  0.043
1ucd , A , 1 , 190 ,  0.247 ,  0.053
1ah7 , A , 1 , 245 ,  0.376 ,  0.055
1ueh , A , 1 , 214 ,  0.252 ,  0.046
2fyu , F , 1 , 106 ,  0.189 ,  0.027
1j8b , A , 1 , 88 ,  0.295 ,  0.023
1jiw , I , 1 , 105 ,  0.324 ,  0.058
1fd3 , A , 1 , 41 ,  0.780 ,  0.075
2xl6 , A , 1 , 151 ,  0.490 ,  0.054
2psb , A , 1 , 287 ,  0.261 ,  0.057
1g8q , A , 1 , 90 ,  0.244 ,  0.052
1e8p , A , 1 , 46 ,  0.652 ,  0.073
