509 , 0.027
503 , 0.042
435 , 0.034
401 , 0.058
440 , 0.038
280 , 0.035
228 , 0.037
496 , 0.051
634 , 0.047
433 , 0.057
584 , 0.036
487 , 0.049
538 , 0.036
442 , 0.039
286 , 0.026
269 , 0.055
444 , 0.041
590 , 0.055
349 , 0.048
821 , 0.028
503 , 0.043
